age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,date
32,Technician,Married,Secondary,No,3333,No,No,Cellular,8,Aug,50,4,-1,0,Unknown,No,2023-08-08
48,Technician,Married,Secondary,No,7020,No,No,Cellular,6,Aug,80,2,-1,0,Unknown,No,2023-08-06
34,Admin.,Married,Tertiary,No,37,No,No,Cellular,6,Feb,45,1,-1,0,Unknown,No,2023-02-06
28,Student,Single,Secondary,No,28,No,No,Cellular,29,Jan,220,2,-1,0,Unknown,No,2023-01-29
40,Admin.,Single,Secondary,No,1670,Yes,No,Unknown,18,Jun,161,2,-1,0,Unknown,No,2023-06-18
36,Entrepreneur,Married,Secondary,No,134,No,No,Unknown,20,May,98,1,-1,0,Unknown,No,2023-05-20
52,Retired,Married,Secondary,No,603,No,Yes,Unknown,9,Jun,79,1,-1,0,Unknown,No,2023-06-09
46,Admin.,Married,Primary,No,276,Yes,Yes,Unknown,6,May,157,2,-1,0,Unknown,No,2023-05-06
25,Technician,Single,Secondary,No,2157,Yes,No,Cellular,21,Jul,339,1,-1,0,Unknown,No,2023-07-21
52,Blue-Collar,Married,Secondary,No,161,Yes,No,Unknown,13,May,274,2,-1,0,Unknown,No,2023-05-13
40,Blue-Collar,Married,Primary,No,3658,Yes,No,Unknown,14,May,977,1,-1,0,Unknown,No,2023-05-14
26,Management,Divorced,Tertiary,Yes,-402,No,Yes,Unknown,12,May,127,2,-1,0,Unknown,No,2023-05-12
26,Blue-Collar,Single,Primary,No,3342,Yes,No,Unknown,4,Jun,329,4,-1,0,Unknown,No,2023-06-04
35,Self-Employed,Single,Secondary,No,1732,No,No,Telephone,21,Nov,1441,3,-1,0,Unknown,No,2023-11-21
40,Admin.,Single,Secondary,No,263,Yes,No,Unknown,6,May,231,1,-1,0,Unknown,No,2023-05-06
31,Management,Married,Tertiary,No,623,Yes,No,Cellular,13,May,96,2,349,5,Failure,No,2023-05-13
32,Admin.,Married,Secondary,No,3540,Yes,No,Cellular,18,May,213,1,178,1,Failure,No,2023-05-18
33,Admin.,Married,Secondary,No,95,Yes,No,Cellular,30,Apr,335,1,-1,0,Unknown,Yes,2023-04-30
53,Services,Divorced,Secondary,No,765,Yes,No,Cellular,14,May,959,3,174,7,Other,Yes,2023-05-14
46,Technician,Divorced,Secondary,No,-824,Yes,No,Cellular,7,Aug,429,3,-1,0,Unknown,Yes,2023-08-07
28,Management,Single,Tertiary,No,5549,No,No,Cellular,28,Jul,383,6,-1,0,Unknown,No,2023-07-28
31,Blue-Collar,Married,Secondary,No,191,Yes,No,Unknown,2,Jun,40,1,-1,0,Unknown,No,2023-06-02
44,Blue-Collar,Married,Primary,No,420,Yes,No,Unknown,7,May,110,2,-1,0,Unknown,No,2023-05-07
35,Admin.,Married,Secondary,No,0,No,No,Unknown,7,May,326,1,-1,0,Unknown,No,2023-05-07
50,Technician,Divorced,Unknown,No,2706,Yes,No,Unknown,28,May,179,3,-1,0,Unknown,No,2023-05-28
32,Technician,Married,Secondary,Yes,4,Yes,Yes,Cellular,25,Aug,132,8,-1,0,Unknown,No,2023-08-25
51,Admin.,Married,Secondary,No,423,Yes,Yes,Cellular,16,Oct,95,1,-1,0,Unknown,No,2023-10-16
51,Management,Married,Tertiary,No,-892,Yes,Yes,Cellular,14,Aug,248,2,-1,0,Unknown,No,2023-08-14
31,Blue-Collar,Married,Unknown,No,-120,Yes,No,Cellular,3,Feb,100,3,201,2,Failure,No,2023-02-03
41,Admin.,Divorced,Secondary,No,-365,Yes,No,Unknown,28,May,226,10,-1,0,Unknown,No,2023-05-28
57,Technician,Married,Tertiary,No,27069,No,Yes,Unknown,20,Jun,174,3,-1,0,Unknown,No,2023-06-20
34,Management,Single,Tertiary,No,8038,Yes,No,Cellular,20,Apr,29,3,152,1,Failure,No,2023-04-20
47,Technician,Married,Secondary,No,-938,Yes,No,Unknown,28,May,176,2,-1,0,Unknown,No,2023-05-28
47,Admin.,Divorced,Secondary,No,1139,Yes,No,Cellular,11,Jul,106,2,-1,0,Unknown,No,2023-07-11
36,Self-Employed,Married,Secondary,No,189,Yes,No,Cellular,19,Nov,136,1,120,1,Failure,No,2023-11-19
29,Housemaid,Single,Tertiary,No,19,No,No,Cellular,5,Feb,110,2,64,2,Success,Yes,2023-02-05
39,Technician,Married,Secondary,No,3663,No,No,Cellular,11,Aug,230,3,-1,0,Unknown,No,2023-08-11
53,Blue-Collar,Single,Unknown,No,0,No,No,Unknown,12,May,140,7,-1,0,Unknown,No,2023-05-12
47,Blue-Collar,Married,Secondary,Yes,-614,Yes,No,Unknown,26,May,118,2,-1,0,Unknown,No,2023-05-26
51,Technician,Divorced,Secondary,No,2323,Yes,Yes,Cellular,18,Aug,151,10,-1,0,Unknown,No,2023-08-18
48,Blue-Collar,Married,Secondary,No,425,Yes,No,Telephone,9,Jul,693,2,-1,0,Unknown,No,2023-07-09
32,Technician,Married,Secondary,No,5122,No,No,Cellular,13,Aug,31,1,-1,0,Unknown,No,2023-08-13
36,Management,Divorced,Tertiary,No,608,No,No,Cellular,26,Aug,125,2,-1,0,Unknown,No,2023-08-26
50,Unknown,Married,Primary,No,341,Yes,Yes,Cellular,20,Apr,670,4,340,2,Success,Yes,2023-04-20
39,Admin.,Married,Secondary,No,607,Yes,No,Cellular,12,May,454,2,364,3,Failure,Yes,2023-05-12
31,Blue-Collar,Married,Secondary,No,1495,Yes,Yes,Unknown,23,May,159,3,-1,0,Unknown,No,2023-05-23
49,Admin.,Married,Secondary,No,381,No,No,Cellular,5,Aug,504,2,-1,0,Unknown,No,2023-08-05
33,Unemployed,Divorced,Secondary,No,385,No,No,Telephone,27,Aug,29,28,-1,0,Unknown,No,2023-08-27
26,Management,Single,Tertiary,No,1274,Yes,No,Cellular,1,Jun,190,1,84,1,Failure,No,2023-06-01
27,Blue-Collar,Married,Secondary,No,362,Yes,No,Unknown,14,May,332,2,-1,0,Unknown,No,2023-05-14
51,Blue-Collar,Married,Primary,No,377,Yes,No,Telephone,3,Feb,143,4,272,1,Failure,No,2023-02-03
26,Admin.,Single,Secondary,No,802,No,No,Cellular,30,Jan,77,1,2,2,Other,No,2023-01-30
45,Admin.,Married,Secondary,No,194,No,No,Cellular,31,Jul,517,4,-1,0,Unknown,No,2023-07-31
54,Technician,Married,Secondary,No,-315,No,Yes,Cellular,10,Jul,2029,1,-1,0,Unknown,Yes,2023-07-10
49,Technician,Married,Tertiary,No,1843,Yes,No,Cellular,25,May,269,1,-1,0,Unknown,No,2023-05-25
47,Technician,Married,Secondary,No,-9,No,No,Cellular,14,Aug,457,2,-1,0,Unknown,No,2023-08-14
42,Housemaid,Married,Primary,No,83,No,Yes,Cellular,7,Aug,184,1,-1,0,Unknown,No,2023-08-07
50,Entrepreneur,Married,Tertiary,No,433,Yes,No,Cellular,18,May,47,4,-1,0,Unknown,No,2023-05-18
37,Admin.,Married,Secondary,No,-107,Yes,No,Unknown,28,May,158,2,-1,0,Unknown,No,2023-05-28
54,Blue-Collar,Married,Primary,No,4503,No,No,Telephone,21,Nov,168,3,-1,0,Unknown,No,2023-11-21
40,Services,Married,Secondary,No,51,Yes,No,Cellular,11,May,50,1,-1,0,Unknown,No,2023-05-11
50,Services,Married,Secondary,No,961,No,Yes,Cellular,14,Aug,757,4,-1,0,Unknown,No,2023-08-14
57,Retired,Married,Secondary,No,49,Yes,Yes,Cellular,25,Aug,93,4,-1,0,Unknown,No,2023-08-25
33,Technician,Married,Secondary,No,3470,No,No,Cellular,11,Aug,285,2,-1,0,Unknown,No,2023-08-11
49,Technician,Married,Secondary,No,-147,Yes,No,Cellular,20,Apr,390,1,-1,0,Unknown,No,2023-04-20
35,Services,Married,Secondary,No,0,Yes,No,Cellular,18,May,146,2,-1,0,Unknown,No,2023-05-18
28,Blue-Collar,Single,Secondary,No,0,Yes,No,Unknown,28,May,386,1,-1,0,Unknown,No,2023-05-28
58,Management,Married,Tertiary,No,172,No,No,Cellular,19,Aug,145,7,-1,0,Unknown,No,2023-08-19
31,Admin.,Single,Secondary,No,-407,No,Yes,Cellular,7,Jul,230,1,-1,0,Unknown,No,2023-07-07
36,Management,Divorced,Tertiary,No,649,No,No,Cellular,16,Jul,237,2,91,1,Failure,No,2023-07-16
49,Blue-Collar,Single,Primary,No,1040,No,No,Cellular,8,Jul,474,2,-1,0,Unknown,No,2023-07-08
30,Unemployed,Married,Secondary,No,142,Yes,No,Unknown,20,May,350,4,-1,0,Unknown,No,2023-05-20
29,Services,Single,Secondary,No,209,Yes,No,Cellular,28,Jul,487,7,-1,0,Unknown,No,2023-07-28
50,Management,Married,Unknown,No,3304,No,No,Unknown,5,Jun,1009,2,-1,0,Unknown,No,2023-06-05
26,Student,Single,Tertiary,No,294,No,No,Cellular,5,Mar,87,1,91,2,Success,Yes,2023-03-05
27,Housemaid,Married,Secondary,No,4848,Yes,Yes,Telephone,23,Jul,82,3,-1,0,Unknown,No,2023-07-23
32,Blue-Collar,Single,Secondary,No,1670,Yes,No,Cellular,18,May,183,1,-1,0,Unknown,No,2023-05-18
62,Unknown,Married,Secondary,No,367,No,No,Telephone,2,Mar,139,5,-1,0,Unknown,No,2023-03-02
34,Blue-Collar,Single,Secondary,No,13683,Yes,No,Unknown,3,Jun,115,3,-1,0,Unknown,No,2023-06-03
25,Admin.,Single,Tertiary,No,1420,No,No,Cellular,8,Apr,124,2,-1,0,Unknown,No,2023-04-08
34,Management,Single,Tertiary,No,340,Yes,No,Unknown,3,Jun,633,28,-1,0,Unknown,No,2023-06-03
44,Technician,Single,Secondary,No,1679,No,No,Telephone,20,Oct,718,1,-1,0,Unknown,Yes,2023-10-20
38,Management,Married,Tertiary,No,1198,Yes,No,Cellular,2,Feb,63,1,-1,0,Unknown,No,2023-02-02
57,Admin.,Married,Secondary,No,169,No,No,Cellular,14,Aug,180,1,106,2,Failure,No,2023-08-14
36,Self-Employed,Married,Tertiary,No,506,No,No,Cellular,25,Aug,47,1,120,1,Failure,No,2023-08-25
41,Entrepreneur,Married,Secondary,No,1249,Yes,No,Cellular,9,Jul,391,1,-1,0,Unknown,No,2023-07-09
36,Management,Single,Tertiary,No,678,No,Yes,Unknown,4,Jul,85,3,-1,0,Unknown,No,2023-07-04
27,Management,Single,Tertiary,No,212,Yes,No,Cellular,15,May,373,1,-1,0,Unknown,No,2023-05-15
37,Technician,Divorced,Secondary,No,23,No,No,Cellular,20,Aug,289,2,-1,0,Unknown,No,2023-08-20
47,Management,Single,Tertiary,No,4402,No,No,Telephone,10,Dec,805,1,190,1,Other,Yes,2023-12-10
31,Services,Divorced,Primary,No,459,Yes,No,Cellular,7,May,623,1,293,1,Success,Yes,2023-05-07
39,Self-Employed,Married,Secondary,No,4722,Yes,No,Unknown,17,Jun,483,1,-1,0,Unknown,No,2023-06-17
35,Admin.,Divorced,Tertiary,No,1555,Yes,No,Unknown,9,May,26,2,-1,0,Unknown,No,2023-05-09
40,Blue-Collar,Married,Secondary,No,61,Yes,No,Unknown,7,May,112,3,-1,0,Unknown,No,2023-05-07
38,Management,Single,Tertiary,No,0,Yes,No,Cellular,17,Nov,213,2,-1,0,Unknown,No,2023-11-17
31,Technician,Married,Secondary,No,3706,Yes,No,Cellular,20,Nov,129,1,-1,0,Unknown,No,2023-11-20
36,Blue-Collar,Married,Primary,No,1177,No,No,Cellular,15,Apr,330,1,311,4,Success,Yes,2023-04-15
53,Management,Married,Primary,No,2096,No,No,Unknown,9,Jun,104,1,-1,0,Unknown,No,2023-06-09
59,Blue-Collar,Married,Primary,No,748,No,No,Unknown,29,May,184,1,-1,0,Unknown,No,2023-05-29
29,Management,Single,Tertiary,No,3357,No,No,Cellular,21,Jul,120,3,-1,0,Unknown,No,2023-07-21
30,Admin.,Single,Secondary,No,3809,Yes,No,Unknown,3,Jun,159,4,-1,0,Unknown,No,2023-06-03
52,Admin.,Married,Secondary,No,395,Yes,No,Unknown,15,May,391,3,-1,0,Unknown,No,2023-05-15
55,Blue-Collar,Married,Secondary,No,1011,Yes,No,Cellular,12,Aug,112,2,-1,0,Unknown,No,2023-08-12
56,Blue-Collar,Married,Primary,No,420,Yes,No,Unknown,9,May,76,1,-1,0,Unknown,No,2023-05-09
32,Admin.,Married,Secondary,No,76,Yes,No,Unknown,21,May,189,2,-1,0,Unknown,No,2023-05-21
24,Blue-Collar,Married,Secondary,No,0,No,No,Unknown,28,May,94,1,-1,0,Unknown,No,2023-05-28
51,Blue-Collar,Married,Primary,No,844,Yes,No,Unknown,29,May,184,3,-1,0,Unknown,No,2023-05-29
36,Management,Married,Tertiary,No,1318,Yes,No,Cellular,7,Aug,100,2,-1,0,Unknown,No,2023-08-07
36,Technician,Married,Tertiary,No,167,Yes,No,Cellular,28,Jan,57,1,-1,0,Unknown,No,2023-01-28
42,Management,Married,Tertiary,No,2187,Yes,No,Cellular,17,Nov,525,3,-1,0,Unknown,Yes,2023-11-17
49,Admin.,Married,Secondary,No,14440,Yes,No,Cellular,21,Nov,60,1,-1,0,Unknown,No,2023-11-21
48,Management,Married,Secondary,No,2294,Yes,No,Unknown,26,May,251,11,-1,0,Unknown,No,2023-05-26
36,Management,Married,Secondary,No,80,Yes,No,Unknown,30,May,251,3,-1,0,Unknown,No,2023-05-30
48,Management,Married,Primary,No,2537,No,No,Cellular,26,Aug,219,6,-1,0,Unknown,No,2023-08-26
30,Technician,Married,Tertiary,No,569,No,No,Cellular,27,Aug,976,12,-1,0,Unknown,Yes,2023-08-27
27,Management,Single,Tertiary,Yes,0,No,Yes,Cellular,8,Jul,46,1,-1,0,Unknown,No,2023-07-08
38,Entrepreneur,Married,Tertiary,No,0,Yes,No,Cellular,18,Nov,185,3,-1,0,Unknown,No,2023-11-18
36,Technician,Single,Secondary,Yes,12,No,No,Cellular,12,Aug,587,2,-1,0,Unknown,Yes,2023-08-12
45,Technician,Married,Secondary,No,49,No,No,Cellular,29,Jul,65,2,-1,0,Unknown,No,2023-07-29
44,Housemaid,Married,Tertiary,No,460,No,No,Unknown,17,Jun,491,1,-1,0,Unknown,No,2023-06-17
42,Technician,Married,Secondary,No,613,Yes,No,Cellular,11,May,432,2,-1,0,Unknown,No,2023-05-11
37,Entrepreneur,Married,Tertiary,No,7944,No,No,Cellular,21,Nov,102,1,-1,0,Unknown,No,2023-11-21
48,Blue-Collar,Married,Secondary,No,1143,Yes,No,Cellular,17,Apr,264,1,317,1,Failure,No,2023-04-17
57,Retired,Married,Primary,No,-464,Yes,No,Cellular,4,Feb,75,1,190,6,Failure,No,2023-02-04
44,Services,Married,Secondary,No,1989,Yes,Yes,Cellular,20,Apr,106,2,-1,0,Unknown,No,2023-04-20
48,Technician,Married,Secondary,No,17,Yes,Yes,Cellular,17,Nov,81,1,-1,0,Unknown,No,2023-11-17
56,Retired,Married,Primary,No,-1,No,No,Cellular,27,Aug,89,23,-1,0,Unknown,No,2023-08-27
37,Management,Married,Tertiary,No,1698,Yes,No,Unknown,6,Jun,95,2,-1,0,Unknown,No,2023-06-06
47,Blue-Collar,Married,Secondary,No,5306,Yes,No,Unknown,15,May,322,1,-1,0,Unknown,No,2023-05-15
54,Housemaid,Married,Unknown,No,0,No,No,Cellular,14,Apr,94,5,145,3,Other,No,2023-04-14
51,Retired,Divorced,Secondary,No,1679,No,No,Cellular,12,Aug,417,1,365,9,Other,Yes,2023-08-12
47,Admin.,Married,Secondary,No,3676,No,No,Cellular,18,Oct,567,1,95,3,Success,Yes,2023-10-18
25,Management,Married,Tertiary,No,-242,Yes,Yes,Cellular,18,May,600,4,332,4,Other,Yes,2023-05-18
39,Services,Single,Secondary,No,471,No,No,Unknown,15,Oct,5,1,-1,0,Unknown,No,2023-10-15
40,Management,Married,Tertiary,No,8902,Yes,No,Cellular,14,Aug,464,5,-1,0,Unknown,No,2023-08-14
38,Management,Single,Tertiary,No,1704,No,No,Cellular,1,Sep,222,1,-1,0,Unknown,No,2023-09-01
34,Management,Married,Tertiary,No,3050,Yes,No,Cellular,13,May,469,1,-1,0,Unknown,Yes,2023-05-13
53,Housemaid,Married,Primary,No,2581,No,No,Cellular,15,Apr,99,1,-1,0,Unknown,No,2023-04-15
32,Services,Married,Secondary,No,162,Yes,No,Unknown,14,May,297,2,-1,0,Unknown,No,2023-05-14
35,Blue-Collar,Married,Secondary,No,243,Yes,No,Cellular,20,Apr,41,3,-1,0,Unknown,No,2023-04-20
24,Student,Single,Secondary,No,1847,No,No,Cellular,9,Dec,390,1,-1,0,Unknown,No,2023-12-09
58,Blue-Collar,Married,Primary,No,0,Yes,No,Unknown,29,May,535,2,-1,0,Unknown,No,2023-05-29
49,Management,Married,Primary,No,3371,No,No,Cellular,11,Nov,269,2,-1,0,Unknown,Yes,2023-11-11
45,Services,Single,Secondary,No,1757,Yes,No,Cellular,20,Apr,1010,3,326,1,Other,No,2023-04-20
55,Management,Married,Tertiary,No,171,Yes,No,Cellular,8,Aug,73,6,-1,0,Unknown,No,2023-08-08
42,Entrepreneur,Married,Tertiary,No,157,Yes,Yes,Unknown,7,May,650,1,-1,0,Unknown,No,2023-05-07
28,Admin.,Married,Secondary,No,934,Yes,No,Unknown,4,Jul,53,2,-1,0,Unknown,No,2023-07-04
48,Blue-Collar,Married,Secondary,No,-19,No,Yes,Unknown,4,Jul,270,1,-1,0,Unknown,No,2023-07-04
51,Management,Single,Tertiary,Yes,-55,Yes,No,Cellular,18,Aug,119,6,-1,0,Unknown,No,2023-08-18
38,Housemaid,Married,Primary,No,21,No,No,Cellular,26,Aug,634,2,-1,0,Unknown,No,2023-08-26
27,Blue-Collar,Single,Secondary,No,14,No,No,Unknown,14,May,72,2,-1,0,Unknown,No,2023-05-14
50,Technician,Single,Secondary,No,246,Yes,No,Cellular,17,Nov,270,1,123,2,Failure,No,2023-11-17
44,Blue-Collar,Married,Primary,No,887,Yes,No,Cellular,12,May,165,2,363,1,Failure,No,2023-05-12
40,Management,Married,Tertiary,No,51,No,No,Cellular,19,Aug,164,2,-1,0,Unknown,No,2023-08-19
29,Services,Single,Secondary,No,-287,Yes,No,Cellular,18,May,196,1,-1,0,Unknown,No,2023-05-18
34,Services,Married,Secondary,No,0,Yes,No,Cellular,14,Jul,78,4,-1,0,Unknown,No,2023-07-14
44,Self-Employed,Single,Tertiary,No,2734,Yes,No,Cellular,12,May,897,4,-1,0,Unknown,Yes,2023-05-12
50,Entrepreneur,Married,Tertiary,No,52,No,No,Cellular,31,Jul,22,8,-1,0,Unknown,No,2023-07-31
34,Management,Married,Tertiary,No,2594,Yes,No,Cellular,21,Nov,161,3,-1,0,Unknown,No,2023-11-21
54,Retired,Divorced,Primary,No,22,No,No,Unknown,20,Jun,23,4,-1,0,Unknown,No,2023-06-20
34,Technician,Married,Tertiary,No,1611,Yes,No,Cellular,11,May,490,2,-1,0,Unknown,No,2023-05-11
34,Admin.,Single,Tertiary,No,18,Yes,Yes,Cellular,30,Apr,359,1,-1,0,Unknown,Yes,2023-04-30
52,Blue-Collar,Married,Primary,No,1331,Yes,No,Cellular,29,Jul,213,2,-1,0,Unknown,No,2023-07-29
60,Unknown,Married,Unknown,No,7337,No,No,Cellular,4,Aug,122,1,-1,0,Unknown,No,2023-08-04
39,Management,Single,Secondary,No,835,Yes,No,Unknown,29,May,587,4,-1,0,Unknown,No,2023-05-29
58,Retired,Married,Primary,No,5092,No,No,Unknown,11,Jun,199,6,-1,0,Unknown,No,2023-06-11
41,Technician,Divorced,Secondary,No,52,No,No,Cellular,20,Aug,261,2,-1,0,Unknown,No,2023-08-20
48,Technician,Married,Secondary,No,10655,No,No,Telephone,31,Jul,5,3,-1,0,Unknown,No,2023-07-31
58,Management,Married,Tertiary,No,1831,No,No,Cellular,17,Nov,1531,1,-1,0,Unknown,No,2023-11-17
40,Self-Employed,Married,Primary,No,92,Yes,No,Unknown,13,May,92,1,-1,0,Unknown,No,2023-05-13
48,Management,Married,Tertiary,No,586,Yes,Yes,Cellular,6,May,179,2,-1,0,Unknown,No,2023-05-06
52,Blue-Collar,Divorced,Primary,No,1758,Yes,No,Unknown,15,May,41,1,-1,0,Unknown,No,2023-05-15
50,Self-Employed,Married,Secondary,No,2061,Yes,Yes,Cellular,29,Jan,197,2,244,3,Failure,No,2023-01-29
25,Technician,Single,Secondary,No,959,No,No,Cellular,9,Jul,144,5,-1,0,Unknown,No,2023-07-09
54,Retired,Married,Primary,No,208,No,No,Unknown,12,May,255,1,-1,0,Unknown,No,2023-05-12
34,Services,Married,Secondary,No,-315,Yes,No,Unknown,8,May,56,2,-1,0,Unknown,No,2023-05-08
48,Management,Married,Tertiary,Yes,-13,Yes,No,Cellular,15,May,20,6,291,2,Other,No,2023-05-15
37,Admin.,Married,Tertiary,No,801,No,No,Cellular,11,Aug,331,7,-1,0,Unknown,No,2023-08-11
66,Retired,Married,Tertiary,No,1948,No,No,Cellular,28,Jan,216,1,91,4,Success,Yes,2023-01-28
32,Management,Single,Tertiary,No,751,Yes,No,Unknown,8,May,64,1,-1,0,Unknown,No,2023-05-08
45,Blue-Collar,Married,Secondary,No,784,Yes,Yes,Unknown,3,Jun,34,1,-1,0,Unknown,No,2023-06-03
43,Blue-Collar,Single,Secondary,No,24,No,No,Cellular,12,May,68,1,363,1,Failure,No,2023-05-12
41,Management,Married,Tertiary,No,72,Yes,No,Unknown,7,May,764,3,-1,0,Unknown,No,2023-05-07
40,Technician,Divorced,Tertiary,No,1871,Yes,No,Cellular,17,Nov,64,1,-1,0,Unknown,No,2023-11-17
44,Services,Single,Secondary,No,1378,Yes,No,Unknown,8,May,257,2,-1,0,Unknown,No,2023-05-08
43,Blue-Collar,Married,Primary,No,188,Yes,No,Cellular,12,May,58,3,347,5,Failure,No,2023-05-12
30,Unknown,Single,Tertiary,No,6836,No,No,Cellular,27,Feb,30,3,-1,0,Unknown,No,2023-02-27
32,Services,Married,Secondary,No,61,Yes,No,Cellular,8,Jul,529,5,-1,0,Unknown,No,2023-07-08
57,Admin.,Married,Secondary,No,-967,Yes,No,Telephone,15,May,8,7,-1,0,Unknown,No,2023-05-15
31,Blue-Collar,Single,Tertiary,No,462,Yes,Yes,Unknown,19,May,147,1,-1,0,Unknown,No,2023-05-19
49,Unknown,Married,Secondary,No,0,No,No,Cellular,28,Aug,173,2,-1,0,Unknown,No,2023-08-28
31,Admin.,Single,Secondary,No,5527,Yes,No,Unknown,21,May,132,1,-1,0,Unknown,No,2023-05-21
41,Admin.,Married,Tertiary,No,1287,No,No,Unknown,16,Jun,286,1,-1,0,Unknown,No,2023-06-16
44,Management,Married,Tertiary,No,17361,No,No,Unknown,18,Jun,476,1,-1,0,Unknown,No,2023-06-18
54,Entrepreneur,Married,Unknown,No,1956,No,No,Cellular,19,Nov,221,5,-1,0,Unknown,No,2023-11-19
37,Blue-Collar,Divorced,Secondary,No,0,Yes,No,Cellular,21,Apr,146,4,-1,0,Unknown,Yes,2023-04-21
34,Management,Married,Secondary,No,-294,Yes,No,Unknown,27,May,532,2,-1,0,Unknown,No,2023-05-27
43,Technician,Married,Secondary,No,275,No,No,Cellular,25,Aug,69,6,-1,0,Unknown,No,2023-08-25
44,Management,Married,Tertiary,No,724,Yes,No,Cellular,17,Nov,157,2,172,1,Failure,No,2023-11-17
44,Services,Married,Secondary,No,27,No,No,Cellular,25,May,485,1,-1,0,Unknown,No,2023-05-25
53,Admin.,Divorced,Secondary,No,26,Yes,No,Cellular,7,May,56,1,359,1,Failure,No,2023-05-07
36,Technician,Married,Secondary,No,191,No,No,Cellular,31,Aug,69,1,-1,0,Unknown,No,2023-08-31
58,Technician,Divorced,Secondary,No,-123,No,No,Cellular,5,Aug,131,2,-1,0,Unknown,No,2023-08-05
26,Student,Single,Secondary,No,-147,No,No,Unknown,4,Jun,95,2,-1,0,Unknown,No,2023-06-04
34,Technician,Single,Secondary,No,179,No,No,Cellular,19,Aug,294,3,-1,0,Unknown,No,2023-08-19
55,Blue-Collar,Married,Primary,No,1086,Yes,No,Cellular,6,May,146,1,272,2,Failure,No,2023-05-06
55,Blue-Collar,Married,Secondary,No,471,Yes,No,Unknown,30,May,58,2,-1,0,Unknown,No,2023-05-30
34,Entrepreneur,Married,Tertiary,No,105,Yes,No,Unknown,28,May,249,2,-1,0,Unknown,No,2023-05-28
41,Entrepreneur,Divorced,Secondary,No,1588,Yes,Yes,Unknown,20,Jun,10,8,-1,0,Unknown,No,2023-06-20
38,Housemaid,Divorced,Secondary,No,70,No,No,Cellular,27,Oct,255,3,148,1,Success,Yes,2023-10-27
28,Blue-Collar,Single,Secondary,No,2700,No,No,Cellular,3,Feb,337,4,-1,0,Unknown,No,2023-02-03
41,Technician,Married,Secondary,No,1602,Yes,No,Cellular,2,Jun,142,1,-1,0,Unknown,No,2023-06-02
30,Admin.,Married,Tertiary,No,0,Yes,No,Cellular,24,Jul,209,2,-1,0,Unknown,No,2023-07-24
39,Technician,Married,Unknown,No,839,No,No,Unknown,30,May,825,2,-1,0,Unknown,No,2023-05-30
41,Admin.,Married,Secondary,No,21515,Yes,No,Unknown,5,Jun,87,1,-1,0,Unknown,No,2023-06-05
36,Technician,Married,Secondary,No,5902,Yes,No,Unknown,23,May,219,4,-1,0,Unknown,No,2023-05-23
37,Management,Married,Tertiary,No,547,Yes,Yes,Unknown,21,May,143,1,-1,0,Unknown,No,2023-05-21
59,Self-Employed,Married,Tertiary,No,3800,No,Yes,Cellular,9,Jul,70,1,-1,0,Unknown,No,2023-07-09
26,Technician,Single,Secondary,No,261,Yes,No,Unknown,27,May,371,2,-1,0,Unknown,No,2023-05-27
43,Technician,Married,Secondary,No,0,Yes,Yes,Cellular,4,Feb,539,8,204,5,Failure,No,2023-02-04
42,Management,Married,Secondary,Yes,-34,No,No,Cellular,5,Feb,176,1,-1,0,Unknown,No,2023-02-05
46,Blue-Collar,Married,Unknown,No,9328,Yes,No,Cellular,5,May,725,3,-1,0,Unknown,Yes,2023-05-05
31,Admin.,Married,Secondary,No,5,Yes,Yes,Cellular,16,Jul,101,7,-1,0,Unknown,No,2023-07-16
43,Unemployed,Married,Secondary,No,3529,No,No,Cellular,5,Feb,169,2,-1,0,Unknown,No,2023-02-05
48,Blue-Collar,Single,Tertiary,No,2330,Yes,No,Unknown,4,Jun,15,1,-1,0,Unknown,No,2023-06-04
41,Blue-Collar,Married,Secondary,No,1334,Yes,No,Cellular,20,Apr,234,5,-1,0,Unknown,No,2023-04-20
32,Self-Employed,Married,Tertiary,No,3601,No,No,Cellular,22,Aug,171,15,-1,0,Unknown,No,2023-08-22
45,Technician,Married,Tertiary,No,265,No,No,Cellular,28,Aug,14,3,-1,0,Unknown,No,2023-08-28
52,Admin.,Single,Unknown,No,2227,No,No,Cellular,24,Feb,242,2,-1,0,Unknown,Yes,2023-02-24
37,Self-Employed,Married,Secondary,No,487,No,Yes,Cellular,27,Aug,155,15,-1,0,Unknown,No,2023-08-27
38,Blue-Collar,Divorced,Secondary,No,0,Yes,No,Cellular,11,May,580,1,173,1,Failure,No,2023-05-11
36,Services,Single,Secondary,No,174,Yes,No,Unknown,7,May,223,2,-1,0,Unknown,No,2023-05-07
58,Retired,Married,Secondary,No,14412,No,No,Cellular,18,Nov,297,1,-1,0,Unknown,No,2023-11-18
37,Management,Married,Tertiary,No,3288,No,No,Cellular,8,Aug,124,2,-1,0,Unknown,No,2023-08-08
30,Technician,Single,Secondary,No,57,No,No,Cellular,2,Feb,465,2,-1,0,Unknown,No,2023-02-02
47,Technician,Married,Secondary,No,2246,Yes,No,Cellular,10,Jul,330,1,-1,0,Unknown,No,2023-07-10
40,Technician,Married,Secondary,No,4441,Yes,No,Cellular,20,Nov,153,2,183,2,Failure,No,2023-11-20
42,Management,Divorced,Tertiary,No,0,No,No,Unknown,19,May,131,2,-1,0,Unknown,No,2023-05-19
