Country Code,Country Name,Year,Age Group,Sex,Number of Deaths,"Death Rate Per 100,000"
Slv,El Salvador,1990,40-44 Years,Female,299,263.4
Slv,El Salvador,1990,40-44 Years,Both,970,448.9
Slv,El Salvador,1990,45-49 Years,Male,726,768.6
Slv,El Salvador,1990,45-49 Years,Female,375,356.8
Slv,El Salvador,1990,45-49 Years,Both,1100,551.7
Slv,El Salvador,1990,50-54 Years,Male,748,944.9
Slv,El Salvador,1990,50-54 Years,Female,436,474.0
Slv,El Salvador,1990,50-54 Years,Both,1184,691.9
Slv,El Salvador,1990,55-59 Years,Male,773,1227.5
Slv,El Salvador,1990,55-59 Years,Female,528,692.4
Slv,El Salvador,1990,55-59 Years,Both,1301,934.5
Slv,El Salvador,1990,60-64 Years,Male,874,1726.2
Slv,El Salvador,1990,60-64 Years,Female,676,1146.4
Slv,El Salvador,1990,60-64 Years,Both,1551,1414.2
Slv,El Salvador,1990,65-69 Years,Male,980,2328.8
Slv,El Salvador,1990,65-69 Years,Female,796,1650.2
Slv,El Salvador,1990,65-69 Years,Both,1776,1966.5
Slv,El Salvador,1990,70-74 Years,Male,1050,3485.1
Slv,El Salvador,1990,70-74 Years,Female,868,2463.5
Slv,El Salvador,1990,70-74 Years,Both,1918,2934.3
Slv,El Salvador,1990,75-79 Years,Male,1121,5786.4
Slv,El Salvador,1990,75-79 Years,Female,981,4053.5
Slv,El Salvador,1990,75-79 Years,Both,2103,4823.8
Slv,El Salvador,1990,80+ Years,Male,2961,14464.7
Slv,El Salvador,1990,80+ Years,Female,3448,11664.4
Slv,El Salvador,1990,80+ Years,Both,6409,12810.1
Slv,El Salvador,1990,All Ages,Male,20081,771.3
Slv,El Salvador,1990,All Ages,Female,13957,507.5
Slv,El Salvador,1990,All Ages,Both,34038,635.8
Slv,El Salvador,2000,0-6 Days,Male,970,68223.8
Slv,El Salvador,2000,0-6 Days,Female,652,48071.3
Slv,El Salvador,2000,0-6 Days,Both,1622,58383.2
Slv,El Salvador,2000,7-27 Days,Male,269,6340.0
Slv,El Salvador,2000,7-27 Days,Female,197,4851.5
Slv,El Salvador,2000,7-27 Days,Both,465,5612.4
Slv,El Salvador,2000,28-364 Days,Male,1061,1546.8
Slv,El Salvador,2000,28-364 Days,Female,821,1249.6
Slv,El Salvador,2000,28-364 Days,Both,1882,1401.4
Slv,El Salvador,2000,1-4 Years,Male,494,157.3
Slv,El Salvador,2000,1-4 Years,Female,400,132.7
Slv,El Salvador,2000,1-4 Years,Both,894,145.2
Slv,El Salvador,2000,5-9 Years,Male,156,38.9
Slv,El Salvador,2000,5-9 Years,Female,110,28.6
Slv,El Salvador,2000,5-9 Years,Both,266,33.9
Slv,El Salvador,2000,10-14 Years,Male,171,46.9
Slv,El Salvador,2000,10-14 Years,Female,124,35.2
Slv,El Salvador,2000,10-14 Years,Both,295,41.1
Slv,El Salvador,2000,15-19 Years,Male,677,216.9
Slv,El Salvador,2000,15-19 Years,Female,248,80.5
Slv,El Salvador,2000,15-19 Years,Both,925,149.2
Slv,El Salvador,2000,20-24 Years,Male,1083,419.0
Slv,El Salvador,2000,20-24 Years,Female,247,90.2
Slv,El Salvador,2000,20-24 Years,Both,1330,249.8
Slv,El Salvador,2000,25-29 Years,Male,934,446.4
Slv,El Salvador,2000,25-29 Years,Female,232,97.0
Slv,El Salvador,2000,25-29 Years,Both,1165,260.2
Slv,El Salvador,2000,30-34 Years,Male,873,497.0
Slv,El Salvador,2000,30-34 Years,Female,234,110.7
Slv,El Salvador,2000,30-34 Years,Both,1107,286.1
Slv,El Salvador,2000,35-39 Years,Male,829,566.3
Slv,El Salvador,2000,35-39 Years,Female,332,179.7
Slv,El Salvador,2000,35-39 Years,Both,1161,350.7
Slv,El Salvador,2000,40-44 Years,Male,764,637.4
Slv,El Salvador,2000,40-44 Years,Female,339,226.6
Slv,El Salvador,2000,40-44 Years,Both,1103,409.3
Slv,El Salvador,2000,45-49 Years,Male,828,798.1
Slv,El Salvador,2000,45-49 Years,Female,397,315.8
Slv,El Salvador,2000,45-49 Years,Both,1225,533.8
Slv,El Salvador,2000,50-54 Years,Male,770,876.8
Slv,El Salvador,2000,50-54 Years,Female,467,447.3
Slv,El Salvador,2000,50-54 Years,Both,1236,643.5
Slv,El Salvador,2000,55-59 Years,Male,929,1159.8
Slv,El Salvador,2000,55-59 Years,Female,651,676.4
Slv,El Salvador,2000,55-59 Years,Both,1580,896.1
Slv,El Salvador,2000,60-64 Years,Male,991,1513.6
Slv,El Salvador,2000,60-64 Years,Female,761,923.5
Slv,El Salvador,2000,60-64 Years,Both,1751,1184.7
Slv,El Salvador,2000,65-69 Years,Male,1099,2208.2
Slv,El Salvador,2000,65-69 Years,Female,1020,1549.4
Slv,El Salvador,2000,65-69 Years,Both,2118,1833.1
Slv,El Salvador,2000,70-74 Years,Male,1191,3201.5
Slv,El Salvador,2000,70-74 Years,Female,1155,2420.6
Slv,El Salvador,2000,70-74 Years,Both,2345,2762.7
Slv,El Salvador,2000,75-79 Years,Male,1319,4829.0
Slv,El Salvador,2000,75-79 Years,Female,1314,3737.2
Slv,El Salvador,2000,75-79 Years,Both,2634,4214.6
Slv,El Salvador,2000,80+ Years,Male,3628,12200.0
Slv,El Salvador,2000,80+ Years,Female,4605,10920.4
Slv,El Salvador,2000,80+ Years,Both,8232,11449.6
Slv,El Salvador,2000,All Ages,Male,19035,666.2
Slv,El Salvador,2000,All Ages,Female,14303,465.5
Slv,El Salvador,2000,All Ages,Both,33338,562.2
Slv,El Salvador,2010,0-6 Days,Male,398,32303.4
Slv,El Salvador,2010,0-6 Days,Female,275,23416.9
Slv,El Salvador,2010,0-6 Days,Both,673,27965.4
Slv,El Salvador,2010,7-27 Days,Male,124,3371.7
Slv,El Salvador,2010,7-27 Days,Female,90,2551.6
Slv,El Salvador,2010,7-27 Days,Both,214,2971.3
Slv,El Salvador,2010,28-364 Days,Male,385,653.5
Slv,El Salvador,2010,28-364 Days,Female,303,538.0
Slv,El Salvador,2010,28-364 Days,Both,687,597.1
Slv,El Salvador,2010,1-4 Years,Male,195,76.9
Slv,El Salvador,2010,1-4 Years,Female,151,62.0
Slv,El Salvador,2010,1-4 Years,Both,346,69.6
Slv,El Salvador,2010,5-9 Years,Male,71,22.2
Slv,El Salvador,2010,5-9 Years,Female,54,17.7
Slv,El Salvador,2010,5-9 Years,Both,125,20.0
Slv,El Salvador,2010,10-14 Years,Male,139,36.9
Slv,El Salvador,2010,10-14 Years,Female,99,27.5
Slv,El Salvador,2010,10-14 Years,Both,238,32.3
Slv,El Salvador,2010,15-19 Years,Male,812,221.7
Slv,El Salvador,2010,15-19 Years,Female,252,70.4
Slv,El Salvador,2010,15-19 Years,Both,1064,147.0
Slv,El Salvador,2010,20-24 Years,Male,1256,416.0
Slv,El Salvador,2010,20-24 Years,Female,240,76.9
Slv,El Salvador,2010,20-24 Years,Both,1496,243.5
Slv,El Salvador,2010,25-29 Years,Male,1381,601.1
Slv,El Salvador,2010,25-29 Years,Female,253,96.0
Slv,El Salvador,2010,25-29 Years,Both,1634,331.5
Slv,El Salvador,2010,30-34 Years,Male,970,528.8
Slv,El Salvador,2010,30-34 Years,Female,260,112.2
Slv,El Salvador,2010,30-34 Years,Both,1230,296.3
Slv,El Salvador,2010,35-39 Years,Male,857,549.0
Slv,El Salvador,2010,35-39 Years,Female,341,167.7
Slv,El Salvador,2010,35-39 Years,Both,1198,333.2
Slv,El Salvador,2010,40-44 Years,Male,855,609.9
Slv,El Salvador,2010,40-44 Years,Female,427,232.7
Slv,El Salvador,2010,40-44 Years,Both,1282,396.1
Slv,El Salvador,2010,45-49 Years,Male,889,749.2
Slv,El Salvador,2010,45-49 Years,Female,533,333.4
Slv,El Salvador,2010,45-49 Years,Both,1422,510.5
Slv,El Salvador,2010,50-54 Years,Male,874,907.6
Slv,El Salvador,2010,50-54 Years,Female,590,460.0
Slv,El Salvador,2010,50-54 Years,Both,1464,651.9
Slv,El Salvador,2010,55-59 Years,Male,1018,1217.6
Slv,El Salvador,2010,55-59 Years,Female,707,660.4
Slv,El Salvador,2010,55-59 Years,Both,1725,904.9
Slv,El Salvador,2010,60-64 Years,Male,995,1423.8
Slv,El Salvador,2010,60-64 Years,Female,797,914.5
Slv,El Salvador,2010,60-64 Years,Both,1792,1141.1
Slv,El Salvador,2010,65-69 Years,Male,1297,2093.1
Slv,El Salvador,2010,65-69 Years,Female,1170,1499.3
Slv,El Salvador,2010,65-69 Years,Both,2467,1762.1
Slv,El Salvador,2010,70-74 Years,Male,1335,2788.9
Slv,El Salvador,2010,70-74 Years,Female,1396,2204.6
Slv,El Salvador,2010,70-74 Years,Both,2731,2456.1
Slv,El Salvador,2010,75-79 Years,Male,1543,4652.7
Slv,El Salvador,2010,75-79 Years,Female,1845,3939.5
Slv,El Salvador,2010,75-79 Years,Both,3387,4235.2
Slv,El Salvador,2010,80+ Years,Male,5149,12471.0
Slv,El Salvador,2010,80+ Years,Female,6674,11202.8
Slv,El Salvador,2010,80+ Years,Both,11823,11721.9
Slv,El Salvador,2010,All Ages,Male,20542,697.7
Slv,El Salvador,2010,All Ages,Female,16456,505.8
Slv,El Salvador,2010,All Ages,Both,36999,597.0
Som,Somalia,1970,0-6 Days,Male,2751,160018.5
Som,Somalia,1970,0-6 Days,Female,1786,106585.8
Som,Somalia,1970,0-6 Days,Both,4537,133640.5
Som,Somalia,1970,7-27 Days,Male,2027,40390.2
Som,Somalia,1970,7-27 Days,Female,1570,31903.4
Som,Somalia,1970,7-27 Days,Both,3597,36188.2
Som,Somalia,1970,28-364 Days,Male,6253,8232.5
Som,Somalia,1970,28-364 Days,Female,5039,6741.1
Som,Somalia,1970,28-364 Days,Both,11291,7492.7
Som,Somalia,1970,1-4 Years,Male,8207,2920.7
Som,Somalia,1970,1-4 Years,Female,6506,2337.2
Som,Somalia,1970,1-4 Years,Both,14713,2630.3
Som,Somalia,1970,5-9 Years,Male,699,270.2
Som,Somalia,1970,5-9 Years,Female,560,214.0
Som,Somalia,1970,5-9 Years,Both,1260,241.9
Som,Somalia,1970,10-14 Years,Male,367,168.6
Som,Somalia,1970,10-14 Years,Female,380,171.6
Som,Somalia,1970,10-14 Years,Both,747,170.1
Som,Somalia,1970,15-19 Years,Male,470,252.9
Som,Somalia,1970,15-19 Years,Female,491,259.1
Som,Somalia,1970,15-19 Years,Both,962,256.0
Som,Somalia,1970,20-24 Years,Male,573,394.0
Som,Somalia,1970,20-24 Years,Female,577,394.7
Som,Somalia,1970,20-24 Years,Both,1150,394.3
Som,Somalia,1970,25-29 Years,Male,539,455.6
Som,Somalia,1970,25-29 Years,Female,605,497.3
Som,Somalia,1970,25-29 Years,Both,1144,476.7
Som,Somalia,1970,30-34 Years,Male,562,533.9
Som,Somalia,1970,30-34 Years,Female,643,586.2
Som,Somalia,1970,30-34 Years,Both,1206,560.6
Som,Somalia,1970,35-39 Years,Male,640,723.4
Som,Somalia,1970,35-39 Years,Female,744,847.7
Som,Somalia,1970,35-39 Years,Both,1384,785.3
Som,Somalia,1970,40-44 Years,Male,711,927.5
Som,Somalia,1970,40-44 Years,Female,680,888.7
Som,Somalia,1970,40-44 Years,Both,1391,908.1
Som,Somalia,1970,45-49 Years,Male,824,1264.6
Som,Somalia,1970,45-49 Years,Female,705,1060.4
Som,Somalia,1970,45-49 Years,Both,1529,1161.4
Som,Somalia,1970,50-54 Years,Male,968,1777.9
Som,Somalia,1970,50-54 Years,Female,837,1471.4
Som,Somalia,1970,50-54 Years,Both,1805,1621.3
Som,Somalia,1970,55-59 Years,Male,1055,2405.0
Som,Somalia,1970,55-59 Years,Female,924,1951.3
Som,Somalia,1970,55-59 Years,Both,1979,2169.5
Som,Somalia,1970,60-64 Years,Male,1183,3583.0
Som,Somalia,1970,60-64 Years,Female,1215,3240.0
Som,Somalia,1970,60-64 Years,Both,2398,3400.6
Som,Somalia,1970,65-69 Years,Male,1138,4901.1
Som,Somalia,1970,65-69 Years,Female,1290,4707.6
Som,Somalia,1970,65-69 Years,Both,2428,4796.3
Som,Somalia,1970,70-74 Years,Male,990,6987.6
Som,Somalia,1970,70-74 Years,Female,1260,7142.2
Som,Somalia,1970,70-74 Years,Both,2250,7073.4
Som,Somalia,1970,75-79 Years,Male,670,9654.3
Som,Somalia,1970,75-79 Years,Female,943,10047.9
Som,Somalia,1970,75-79 Years,Both,1613,9880.7
Som,Somalia,1970,80+ Years,Male,400,14558.2
Som,Somalia,1970,80+ Years,Female,703,15273.8
Som,Somalia,1970,80+ Years,Both,1103,15006.1
Som,Somalia,1970,All Ages,Male,31028,1719.7
Som,Somalia,1970,All Ages,Female,27460,1491.0
Som,Somalia,1970,All Ages,Both,58488,1604.2
Som,Somalia,1980,0-6 Days,Male,4112,154709.1
Som,Somalia,1980,0-6 Days,Female,2688,103729.8
Som,Somalia,1980,0-6 Days,Both,6800,129544.8
Som,Somalia,1980,7-27 Days,Male,3003,38631.2
Som,Somalia,1980,7-27 Days,Female,2341,30731.9
Som,Somalia,1980,7-27 Days,Both,5344,34721.1
Som,Somalia,1980,28-364 Days,Male,9419,7959.0
Som,Somalia,1980,28-364 Days,Female,7572,6506.3
Som,Somalia,1980,28-364 Days,Both,16991,7238.7
Som,Somalia,1980,1-4 Years,Male,12103,2818.7
Som,Somalia,1980,1-4 Years,Female,9579,2255.0
Som,Somalia,1980,1-4 Years,Both,21682,2538.4
Som,Somalia,1980,5-9 Years,Male,1237,260.6
Som,Somalia,1980,5-9 Years,Female,987,206.8
Som,Somalia,1980,5-9 Years,Both,2224,233.6
Som,Somalia,1980,10-14 Years,Male,630,159.6
Som,Somalia,1980,10-14 Years,Female,631,158.5
Som,Somalia,1980,10-14 Years,Both,1261,159.1
Som,Somalia,1980,15-19 Years,Male,777,235.4
Som,Somalia,1980,15-19 Years,Female,798,239.0
Som,Somalia,1980,15-19 Years,Both,1575,237.2
Som,Somalia,1980,20-24 Years,Male,1016,366.2
Som,Somalia,1980,20-24 Years,Female,1031,363.5
Som,Somalia,1980,20-24 Years,Both,2047,364.8
Som,Somalia,1980,25-29 Years,Male,982,424.1
Som,Somalia,1980,25-29 Years,Female,1092,456.4
Som,Somalia,1980,25-29 Years,Both,2074,440.5
Som,Somalia,1980,30-34 Years,Male,893,494.5
Som,Somalia,1980,30-34 Years,Female,994,538.7
Som,Somalia,1980,30-34 Years,Both,1887,516.8
Som,Somalia,1980,35-39 Years,Male,964,659.3
Som,Somalia,1980,35-39 Years,Female,1160,765.6
Som,Somalia,1980,35-39 Years,Both,2123,713.4
Som,Somalia,1980,40-44 Years,Male,1073,845.6
Som,Somalia,1980,40-44 Years,Female,1084,814.4
Som,Somalia,1980,40-44 Years,Both,2158,829.6
Som,Somalia,1980,45-49 Years,Male,1210,1154.1
Som,Somalia,1980,45-49 Years,Female,1048,981.5
Som,Somalia,1980,45-49 Years,Both,2258,1067.0
Som,Somalia,1980,50-54 Years,Male,1431,1628.0
Som,Somalia,1980,50-54 Years,Female,1245,1368.1
Som,Somalia,1980,50-54 Years,Both,2676,1495.8
Som,Somalia,1980,55-59 Years,Male,1588,2220.8
Som,Somalia,1980,55-59 Years,Female,1396,1823.5
Som,Somalia,1980,55-59 Years,Both,2984,2015.3
Som,Somalia,1980,60-64 Years,Male,1849,3320.2
Som,Somalia,1980,60-64 Years,Female,1860,3017.4
Som,Somalia,1980,60-64 Years,Both,3709,3161.1
Som,Somalia,1980,65-69 Years,Male,1841,4589.8
Som,Somalia,1980,65-69 Years,Female,2036,4407.3
Som,Somalia,1980,65-69 Years,Both,3877,4492.1
Som,Somalia,1980,70-74 Years,Male,1655,6591.1
Som,Somalia,1980,70-74 Years,Female,2063,6713.0
Som,Somalia,1980,70-74 Years,Both,3719,6658.2
Som,Somalia,1980,75-79 Years,Male,1197,9176.4
Som,Somalia,1980,75-79 Years,Female,1629,9520.4
Som,Somalia,1980,75-79 Years,Both,2826,9371.6
Som,Somalia,1980,80+ Years,Male,864,14212.9
Som,Somalia,1980,80+ Years,Female,1406,14952.4
Som,Somalia,1980,80+ Years,Both,2270,14662.0
Som,Somalia,1980,All Ages,Male,47843,1531.3
Som,Somalia,1980,All Ages,Female,42641,1335.8
Som,Somalia,1980,All Ages,Both,90485,1432.5
Som,Somalia,1990,0-6 Days,Male,4319,152294.0
Som,Somalia,1990,0-6 Days,Female,2832,102415.7
Som,Somalia,1990,0-6 Days,Both,7151,127693.8
Som,Somalia,1990,7-27 Days,Male,3137,37793.1
Som,Somalia,1990,7-27 Days,Female,2452,30136.0
Som,Somalia,1990,7-27 Days,Both,5589,34003.2
Som,Somalia,1990,28-364 Days,Male,9957,7822.2
Som,Somalia,1990,28-364 Days,Female,8007,6397.4
Som,Somalia,1990,28-364 Days,Both,17964,7115.8
Som,Somalia,1990,1-4 Years,Male,13208,2691.3
Som,Somalia,1990,1-4 Years,Female,10442,2149.8
Som,Somalia,1990,1-4 Years,Both,23650,2421.9
Som,Somalia,1990,5-9 Years,Male,1153,259.0
Som,Somalia,1990,5-9 Years,Female,917,205.7
Som,Somalia,1990,5-9 Years,Both,2070,232.3
Som,Somalia,1990,10-14 Years,Male,776,179.7
Som,Somalia,1990,10-14 Years,Female,789,181.8
Som,Somalia,1990,10-14 Years,Both,1565,180.7
Som,Somalia,1990,15-19 Years,Male,967,271.2
Som,Somalia,1990,15-19 Years,Female,977,272.4
Som,Somalia,1990,15-19 Years,Both,1944,271.8
Som,Somalia,1990,20-24 Years,Male,1260,425.2
Som,Somalia,1990,20-24 Years,Female,1269,422.1
Som,Somalia,1990,20-24 Years,Both,2529,423.7
Som,Somalia,1990,25-29 Years,Male,1234,507.0
Som,Somalia,1990,25-29 Years,Female,1345,538.1
Som,Somalia,1990,25-29 Years,Both,2579,522.8
Som,Somalia,1990,30-34 Years,Male,1211,597.0
Som,Somalia,1990,30-34 Years,Female,1328,631.7
Som,Somalia,1990,30-34 Years,Both,2540,614.6
Som,Somalia,1990,35-39 Years,Male,1320,781.8
Som,Somalia,1990,35-39 Years,Female,1586,899.7
Som,Somalia,1990,35-39 Years,Both,2906,842.0
Som,Somalia,1990,40-44 Years,Male,1260,975.0
Som,Somalia,1990,40-44 Years,Female,1240,931.6
Som,Somalia,1990,40-44 Years,Both,2500,953.0
Som,Somalia,1990,45-49 Years,Male,1332,1300.5
Som,Somalia,1990,45-49 Years,Female,1188,1098.3
Som,Somalia,1990,45-49 Years,Both,2520,1196.7
Som,Somalia,1990,50-54 Years,Male,1563,1792.4
Som,Somalia,1990,50-54 Years,Female,1413,1493.6
Som,Somalia,1990,50-54 Years,Both,2976,1636.9
Som,Somalia,1990,55-59 Years,Male,1652,2398.0
Som,Somalia,1990,55-59 Years,Female,1441,1974.4
Som,Somalia,1990,55-59 Years,Both,3092,2180.1
Som,Somalia,1990,60-64 Years,Male,1913,3522.0
Som,Somalia,1990,60-64 Years,Female,1934,3269.3
Som,Somalia,1990,60-64 Years,Both,3847,3390.3
Som,Somalia,1990,65-69 Years,Male,1916,4809.1
Som,Somalia,1990,65-69 Years,Female,2162,4772.1
Som,Somalia,1990,65-69 Years,Both,4078,4789.4
Som,Somalia,1990,70-74 Years,Male,1787,6823.1
Som,Somalia,1990,70-74 Years,Female,2225,7153.7
Som,Somalia,1990,70-74 Years,Both,4012,7002.5
Som,Somalia,1990,75-79 Years,Male,1346,9397.5
Som,Somalia,1990,75-79 Years,Female,1877,10335.4
Som,Somalia,1990,75-79 Years,Both,3222,9921.9
Som,Somalia,1990,80+ Years,Male,1069,14651.5
Som,Somalia,1990,80+ Years,Female,1690,15554.2
Som,Somalia,1990,80+ Years,Both,2759,15191.6
Som,Somalia,1990,All Ages,Male,52380,1585.5
Som,Somalia,1990,All Ages,Female,47114,1397.7
Som,Somalia,1990,All Ages,Both,99494,1490.6
Som,Somalia,2000,0-6 Days,Male,4302,132136.6
Som,Somalia,2000,0-6 Days,Female,2866,90322.2
Som,Somalia,2000,0-6 Days,Both,7168,111482.0
Som,Somalia,2000,7-27 Days,Male,2796,29236.1
Som,Somalia,2000,7-27 Days,Female,2183,23319.3
Som,Somalia,2000,7-27 Days,Both,4979,26309.4
Som,Somalia,2000,28-364 Days,Male,9162,6260.0
Som,Somalia,2000,28-364 Days,Female,7493,5217.4
Som,Somalia,2000,28-364 Days,Both,16655,5743.6
Som,Somalia,2000,1-4 Years,Male,10774,1951.7
Som,Somalia,2000,1-4 Years,Female,8426,1547.3
Som,Somalia,2000,1-4 Years,Both,19200,1750.9
Som,Somalia,2000,5-9 Years,Male,1074,207.2
Som,Somalia,2000,5-9 Years,Female,864,166.4
Som,Somalia,2000,5-9 Years,Both,1938,186.8
Som,Somalia,2000,10-14 Years,Male,642,144.6
Som,Somalia,2000,10-14 Years,Female,735,165.7
Som,Somalia,2000,10-14 Years,Both,1377,155.2
Som,Somalia,2000,15-19 Years,Male,940,262.0
Som,Somalia,2000,15-19 Years,Female,1011,281.2
Som,Somalia,2000,15-19 Years,Both,1950,271.6
Som,Somalia,2000,20-24 Years,Male,1541,436.5
Som,Somalia,2000,20-24 Years,Female,1633,457.6
Som,Somalia,2000,20-24 Years,Both,3174,447.1
Som,Somalia,2000,25-29 Years,Male,1586,558.0
Som,Somalia,2000,25-29 Years,Female,1751,603.8
Som,Somalia,2000,25-29 Years,Both,3337,581.2
Som,Somalia,2000,30-34 Years,Male,1591,679.6
Som,Somalia,2000,30-34 Years,Female,1711,710.0
Som,Somalia,2000,30-34 Years,Both,3302,695.0
Som,Somalia,2000,35-39 Years,Male,1706,893.2
Som,Somalia,2000,35-39 Years,Female,2016,1018.5
Som,Somalia,2000,35-39 Years,Both,3722,957.0
Som,Somalia,2000,40-44 Years,Male,1691,1073.5
Som,Somalia,2000,40-44 Years,Female,1687,1024.1
Som,Somalia,2000,40-44 Years,Both,3377,1048.2
Som,Somalia,2000,45-49 Years,Male,1801,1397.7
Som,Somalia,2000,45-49 Years,Female,1617,1180.0
Som,Somalia,2000,45-49 Years,Both,3418,1285.5
Som,Somalia,2000,50-54 Years,Male,1794,1880.0
Som,Somalia,2000,50-54 Years,Female,1569,1550.2
Som,Somalia,2000,50-54 Years,Both,3363,1710.2
Som,Somalia,2000,55-59 Years,Male,1789,2464.0
Som,Somalia,2000,55-59 Years,Female,1642,2052.6
Som,Somalia,2000,55-59 Years,Both,3431,2248.4
Som,Somalia,2000,60-64 Years,Male,2097,3591.3
Som,Somalia,2000,60-64 Years,Female,2259,3380.8
Som,Somalia,2000,60-64 Years,Both,4356,3479.0
Som,Somalia,2000,65-69 Years,Male,2028,4891.2
Som,Somalia,2000,65-69 Years,Female,2312,4973.7
Som,Somalia,2000,65-69 Years,Both,4340,4934.8
Som,Somalia,2000,70-74 Years,Male,1925,6956.4
Som,Somalia,2000,70-74 Years,Female,2371,7345.0
Som,Somalia,2000,70-74 Years,Both,4297,7165.6
Som,Somalia,2000,75-79 Years,Male,1480,9600.4
Som,Somalia,2000,75-79 Years,Female,1982,10284.3
Som,Somalia,2000,75-79 Years,Both,3462,9980.3
Som,Somalia,2000,80+ Years,Male,1325,15052.5
Som,Somalia,2000,80+ Years,Female,2038,16085.9
Som,Somalia,2000,80+ Years,Both,3363,15662.2
Som,Somalia,2000,All Ages,Male,52045,1406.5
Som,Somalia,2000,All Ages,Female,48164,1278.0
Som,Somalia,2000,All Ages,Both,100209,1341.6
Som,Somalia,2010,0-6 Days,Male,4560,116200.1
Som,Somalia,2010,0-6 Days,Female,3086,80753.5
Som,Somalia,2010,0-6 Days,Both,7646,98697.4
Som,Somalia,2010,7-27 Days,Male,2486,21485.1
Som,Somalia,2010,7-27 Days,Female,1935,17101.3
Som,Somalia,2010,7-27 Days,Both,4421,19317.9
Som,Somalia,2010,28-364 Days,Male,8374,4667.9
Som,Somalia,2010,28-364 Days,Female,6963,3963.6
Som,Somalia,2010,28-364 Days,Both,15337,4319.5
Som,Somalia,2010,1-4 Years,Male,8878,1251.2
Som,Somalia,2010,1-4 Years,Female,6843,982.2
Som,Somalia,2010,1-4 Years,Both,15721,1117.9
Som,Somalia,2010,5-9 Years,Male,1114,161.0
Som,Somalia,2010,5-9 Years,Female,895,130.1
Som,Somalia,2010,5-9 Years,Both,2009,145.6
Som,Somalia,2010,10-14 Years,Male,749,130.7
Som,Somalia,2010,10-14 Years,Female,823,143.8
Som,Somalia,2010,10-14 Years,Both,1572,137.2
Som,Somalia,2010,15-19 Years,Male,1247,267.7
Som,Somalia,2010,15-19 Years,Female,1253,268.2
Som,Somalia,2010,15-19 Years,Both,2501,268.0
Som,Somalia,2010,20-24 Years,Male,1804,452.8
Som,Somalia,2010,20-24 Years,Female,1743,435.3
Som,Somalia,2010,20-24 Years,Both,3547,444.0
Som,Somalia,2010,25-29 Years,Male,1852,585.8
Som,Somalia,2010,25-29 Years,Female,1849,576.2
Som,Somalia,2010,25-29 Years,Both,3701,581.0
Som,Somalia,2010,30-34 Years,Male,2226,716.9
Som,Somalia,2010,30-34 Years,Female,2166,681.6
Som,Somalia,2010,30-34 Years,Both,4392,699.1
Som,Somalia,2010,35-39 Years,Male,2343,945.6
Som,Somalia,2010,35-39 Years,Female,2506,981.9
Som,Somalia,2010,35-39 Years,Both,4849,964.0
Som,Somalia,2010,40-44 Years,Male,2268,1121.7
Som,Somalia,2010,40-44 Years,Female,2095,997.6
Som,Somalia,2010,40-44 Years,Both,4363,1058.5
Som,Somalia,2010,45-49 Years,Male,2341,1443.2
Som,Somalia,2010,45-49 Years,Female,1969,1153.7
Som,Somalia,2010,45-49 Years,Both,4310,1294.8
Som,Somalia,2010,50-54 Years,Male,2503,1917.9
Som,Somalia,2010,50-54 Years,Female,2105,1502.2
Som,Somalia,2010,50-54 Years,Both,4608,1702.7
Som,Somalia,2010,55-59 Years,Male,2569,2493.9
Som,Somalia,2010,55-59 Years,Female,2269,1995.8
Som,Somalia,2010,55-59 Years,Both,4838,2232.6
Som,Somalia,2010,60-64 Years,Male,2587,3596.5
Som,Somalia,2010,60-64 Years,Female,2549,3195.8
Som,Somalia,2010,60-64 Years,Both,5135,3385.8
Som,Somalia,2010,65-69 Years,Male,2456,4932.4
Som,Somalia,2010,65-69 Years,Female,2744,4740.6
Som,Somalia,2010,65-69 Years,Both,5200,4829.3
Som,Somalia,2010,70-74 Years,Male,2391,6964.3
Som,Somalia,2010,70-74 Years,Female,2931,6985.8
Som,Somalia,2010,70-74 Years,Both,5322,6976.1
Som,Somalia,2010,75-79 Years,Male,1832,9691.0
Som,Somalia,2010,75-79 Years,Female,2270,9826.9
Som,Somalia,2010,75-79 Years,Both,4102,9765.7
Som,Somalia,2010,80+ Years,Male,1763,15139.0
Som,Somalia,2010,80+ Years,Female,2583,15886.9
Som,Somalia,2010,80+ Years,Both,4346,15574.8
Som,Somalia,2010,All Ages,Male,56343,1200.6
Som,Somalia,2010,All Ages,Female,51577,1083.0
Som,Somalia,2010,All Ages,Both,107920,1141.4
Srb,Serbia,1970,0-6 Days,Male,1758,118514.7
Srb,Serbia,1970,0-6 Days,Female,1141,82747.2
Srb,Serbia,1970,0-6 Days,Both,2899,101280.9
Srb,Serbia,1970,7-27 Days,Male,719,16489.1
Srb,Serbia,1970,7-27 Days,Female,505,12381.8
Srb,Serbia,1970,7-27 Days,Both,1224,14504.3
Srb,Serbia,1970,28-364 Days,Male,2327,3387.2
Srb,Serbia,1970,28-364 Days,Female,1648,2560.2
Srb,Serbia,1970,28-364 Days,Both,3975,2987.1
Srb,Serbia,1970,1-4 Years,Male,822,284.1
Srb,Serbia,1970,1-4 Years,Female,657,241.7
Srb,Serbia,1970,1-4 Years,Both,1479,263.5
Srb,Serbia,1970,5-9 Years,Male,309,90.8
Srb,Serbia,1970,5-9 Years,Female,199,62.0
