customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5371-Vylsx,Female,1,No,No,50,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,83.4,4113.7,No
6374-Afwox,Male,0,Yes,No,46,Yes,No,Dsl,Yes,Yes,Yes,Yes,No,No,Two Year,No,Mailed Check,65.65,3047.15,No
4759-Trplw,Male,0,No,No,1,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,70.4,70.4,Yes
5317-Flpjf,Female,0,No,No,66,No,No Phone Service,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),61.35,4193.4,No
7621-Vpnet,Female,0,Yes,No,42,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,Month-To-Month,Yes,Credit Card (Automatic),85.9,3729.75,No
6034-Ymtob,Female,0,No,No,5,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Month-To-Month,Yes,Mailed Check,75.65,399.45,No
8563-Iioxk,Male,0,Yes,Yes,7,Yes,No,Dsl,Yes,No,No,No,No,No,One Year,Yes,Electronic Check,49.75,331.3,Yes
4903-Cnozc,Male,0,No,No,29,Yes,Yes,Dsl,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card (Automatic),70.9,1964.6,No
4353-Hyojd,Female,0,Yes,Yes,27,Yes,No,Dsl,No,Yes,No,No,No,No,Month-To-Month,No,Mailed Check,49.85,1336.15,No
8020-Bwhyl,Female,1,No,No,15,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),75.3,1147.45,Yes
7267-Frmjw,Female,0,Yes,Yes,25,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.1,486.05,No
2982-Vpsgi,Female,0,Yes,No,11,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.0,1078.9,Yes
4188-Frabg,Male,0,Yes,No,57,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,103.05,5925.75,No
8199-Zllsa,Male,0,No,No,67,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),118.35,7804.15,Yes
4128-Etesu,Female,1,Yes,No,47,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,No,Electronic Check,99.7,4747.2,No
0620-Dlslk,Female,0,No,No,13,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Mailed Check,81.9,1028.9,No
4625-Ewptf,Male,0,No,No,8,No,No Phone Service,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,30.45,226.45,Yes
5980-Noplp,Female,0,Yes,No,44,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,96.1,4364.1,Yes
3850-Okinf,Male,0,Yes,Yes,71,Yes,Yes,Dsl,Yes,No,No,No,Yes,No,One Year,Yes,Electronic Check,66.2,4692.55,No
6892-Xpfpu,Male,1,Yes,No,24,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.25,2433.9,Yes
8010-Ezlou,Male,1,No,No,15,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,80.2,1217.25,Yes
1156-Zfydo,Female,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,19.75,19.75,No
3295-Yvusr,Male,1,No,No,2,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,72.6,154.3,No
8016-Ncfvo,Male,1,No,No,55,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,116.5,6382.55,No
4119-Zypzy,Male,1,No,No,71,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Electronic Check,106.8,7623.2,No
5549-Zghfb,Male,0,Yes,Yes,50,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,24.95,1261.45,No
7577-Swifr,Male,0,No,No,1,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,89.25,89.25,No
0303-Wmmrn,Male,0,No,No,5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,19.25,86.05,No
6408-Otubz,Female,0,No,No,66,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Transfer (Automatic),104.55,6779.05,No
5204-Hmgyf,Female,0,Yes,Yes,49,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,87.2,4345,No
1078-Tdcrn,Female,1,Yes,No,3,No,No Phone Service,Dsl,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,30.75,82.85,No
3727-Ovpry,Male,0,Yes,Yes,66,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card (Automatic),25.7,1714.55,No
3797-Fkogq,Male,0,No,Yes,11,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,No,Electronic Check,86.2,893.2,No
7622-Nxqzr,Male,0,No,No,28,No,No Phone Service,Dsl,No,No,No,Yes,No,No,Month-To-Month,Yes,Credit Card (Automatic),30.1,810.85,No
6196-Hbobz,Male,0,Yes,No,65,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Two Year,Yes,Electronic Check,99.35,6347.55,No
3970-Xgjdu,Female,0,No,No,62,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),19.2,1123.65,No
7017-Vfuly,Female,0,Yes,No,2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Bank Transfer (Automatic),20.1,43.15,No
5562-Yjqgt,Female,0,No,No,2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Credit Card (Automatic),20.35,35.1,No
8807-Opmbm,Female,0,Yes,Yes,55,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),25.65,1388,No
5439-Wikxb,Male,1,Yes,No,41,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,94.55,3851.45,No
9874-Qlclh,Female,0,Yes,Yes,17,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.2,1743.5,Yes
8294-Uimba,Female,0,No,No,30,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),94.4,2638.1,No
8109-Yuohe,Male,0,No,No,17,Yes,No,Dsl,Yes,Yes,No,No,No,No,One Year,No,Mailed Check,56.1,946.95,No
5840-Nvdcg,Female,0,Yes,Yes,16,Yes,No,Dsl,Yes,Yes,No,Yes,No,Yes,Two Year,No,Bank Transfer (Automatic),68.25,1114.85,No
8092-Nltgf,Male,0,No,No,72,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),24.75,1777.6,No
5928-Qldhb,Male,0,No,No,9,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,76.25,684.85,No
9840-Efjqb,Female,0,No,No,1,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,No,Electronic Check,74.35,74.35,No
0696-Uktox,Male,0,No,Yes,23,Yes,No,Dsl,No,Yes,No,Yes,No,No,Month-To-Month,No,Electronic Check,54.15,1312.45,No
4801-Kfykl,Male,0,No,Yes,8,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Bank Transfer (Automatic),19.45,159.2,No
3472-Oaoor,Male,0,Yes,Yes,19,No,No Phone Service,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Mailed Check,34.95,610.2,No
6135-Ozqva,Female,0,No,No,7,Yes,Yes,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,53.65,404.35,No
8062-Ybdoe,Male,1,No,No,1,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,69.65,69.65,Yes
2252-Jhjge,Male,0,No,No,61,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,One Year,No,Electronic Check,104.0,6363.45,No
4188-Pcpig,Female,0,Yes,No,57,Yes,No,Dsl,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Credit Card (Automatic),70.35,4124.65,No
6000-Apylu,Male,0,No,No,9,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,80.8,713.1,Yes
7105-Benqf,Male,0,No,Yes,15,Yes,No,Dsl,Yes,No,Yes,No,No,Yes,One Year,No,Mailed Check,64.85,950.75,No
7721-Dvekz,Female,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.65,19.65,No
3566-Vvorz,Female,0,Yes,No,12,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),45.9,505.95,No
9507-Hsmmz,Male,0,No,No,54,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.0,1149.65,No
2480-Sqiob,Male,0,Yes,Yes,4,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,44.8,169.65,No
0947-Idhrq,Female,0,No,No,7,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Mailed Check,80.3,526.7,Yes
7813-Tkcvo,Female,0,Yes,No,20,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.35,393.15,No
0128-Mkwsg,Female,0,No,Yes,26,No,No Phone Service,Dsl,Yes,No,No,Yes,No,Yes,Month-To-Month,No,Mailed Check,45.8,1147,No
3672-Yitqd,Male,1,Yes,No,36,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,84.1,3021.6,Yes
4350-Ztlpi,Female,0,Yes,No,53,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),108.95,5718.2,No
9048-Jvyvf,Male,0,No,No,3,Yes,No,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,69.35,191.35,Yes
0361-Hjrdx,Female,0,No,No,68,No,No Phone Service,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card (Automatic),64.35,4539.6,No
5727-Myate,Male,0,Yes,Yes,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),90.8,6397.6,No
3823-Kynqy,Male,0,No,No,12,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),24.95,280.4,No
8988-Ecpjr,Female,1,Yes,Yes,34,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Mailed Check,79.6,2718.3,Yes
7570-Welny,Female,0,Yes,No,68,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Transfer (Automatic),84.7,5711.05,No
3021-Vlnrj,Female,0,No,Yes,50,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card (Automatic),70.8,3478.15,No
3776-Ektkm,Female,1,No,No,1,No,No Phone Service,Dsl,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,36.45,36.45,Yes
2080-Caznm,Female,1,No,No,41,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.4,4133.95,No
1028-Ffnjk,Male,1,Yes,No,30,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,101.5,2917.65,No
6907-Flber,Male,0,No,No,1,Yes,Yes,Dsl,No,Yes,No,No,No,No,Month-To-Month,No,Electronic Check,54.3,54.3,No
3001-Unbtl,Male,1,Yes,Yes,29,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,103.95,2964.8,No
5982-Psmkw,Female,0,Yes,Yes,23,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),91.1,2198.3,No
3507-Gasnp,Male,0,No,Yes,60,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.95,1189.9,No
7096-Znbzi,Female,0,Yes,No,72,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),26.45,1914.5,No
1902-Xbtfb,Male,0,No,Yes,22,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,89.4,2001.5,Yes
1676-Mqaoa,Male,0,No,No,72,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Transfer (Automatic),75.1,5336.35,No
0786-Ivlaw,Female,1,No,No,66,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),108.1,7238.6,No
7566-Dsrlq,Female,0,Yes,No,72,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic Check,110.15,7998.8,No
0643-Oklrp,Female,1,Yes,No,47,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,No,Electronic Check,80.35,3825.85,Yes
7245-Jmttq,Female,0,No,No,51,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,111.5,5703.25,No
6050-Ijrhs,Female,0,Yes,Yes,70,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,106.5,7397,No
6202-Jvyeu,Male,0,No,No,9,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,19.9,164.6,No
8591-Tkmzh,Male,0,Yes,Yes,59,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,111.1,6555.2,No
0734-Oxwbt,Male,0,No,Yes,3,Yes,No,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,No,Mailed Check,70.7,225.65,No
4282-Acrxs,Male,1,Yes,No,38,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,24.85,955.75,No
0365-Trtpy,Female,0,No,No,37,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),91.2,3382.3,No
7349-Almux,Male,0,No,No,37,Yes,No,Dsl,Yes,Yes,Yes,Yes,No,No,Two Year,No,Bank Transfer (Automatic),65.6,2313.8,No
9381-Ndkme,Female,1,Yes,No,24,No,No Phone Service,Dsl,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),40.65,933.3,Yes
6502-Kugll,Female,0,Yes,Yes,14,Yes,No,Dsl,Yes,Yes,No,Yes,No,No,Month-To-Month,No,Bank Transfer (Automatic),59.45,780.85,No
1841-Ysjgv,Male,0,Yes,No,72,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),109.95,7852.4,No
2794-Ximmo,Male,0,Yes,No,53,No,No Phone Service,Dsl,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,60.45,3184.25,Yes
8382-Shqeh,Female,0,Yes,No,8,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,84.9,764.95,Yes
3511-Bftjw,Male,0,Yes,Yes,72,No,No Phone Service,Dsl,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card (Automatic),38.5,2763,No
7668-Xcfyv,Female,1,Yes,No,17,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,92.55,1614.7,No
2983-Zanrp,Female,0,Yes,Yes,2,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),73.55,145.4,Yes
7845-Urhjn,Female,0,Yes,No,8,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Bank Transfer (Automatic),20.15,156.25,Yes
3034-Zbeqn,Female,0,Yes,No,48,No,No Phone Service,Dsl,No,Yes,Yes,No,No,No,One Year,No,Mailed Check,34.7,1604.5,Yes
5018-Hekfo,Female,0,No,No,10,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,24.5,270.15,No
2923-Arzlg,Male,0,Yes,Yes,0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,19.7,,No
3976-Nldez,Male,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.6,20.6,No
2282-Ygnor,Female,0,No,No,29,Yes,No,Dsl,Yes,No,Yes,Yes,No,No,One Year,No,Credit Card (Automatic),58.0,1734.5,No
5336-Ufnzp,Female,1,Yes,Yes,65,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,107.45,7047.5,No
6854-Exgsf,Female,0,No,No,8,Yes,Yes,Dsl,Yes,Yes,Yes,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),65.5,573.15,No
1241-Ezfmj,Male,0,Yes,No,61,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),25.45,1538.6,No
9233-Psyho,Female,1,No,No,45,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),100.15,4459.8,No
5376-Pcknb,Male,0,Yes,Yes,72,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),104.45,7459,No
8044-Bgwpi,Male,0,Yes,Yes,12,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Electronic Check,21.15,306.05,No
4060-Ldnlu,Male,0,No,No,7,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,96.2,639.7,No
3589-Ppvkw,Male,0,No,No,9,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,44.4,348.15,No
8327-Lzkas,Female,1,Yes,No,43,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,107.55,4533.9,Yes
5887-Ikkyo,Male,0,Yes,Yes,58,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Two Year,No,Bank Transfer (Automatic),94.35,5563.65,No
1075-Bgwoh,Male,1,Yes,No,16,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,98.75,1587.55,Yes
1755-Rmcxh,Male,0,Yes,Yes,2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.3,40.25,No
0302-Joivn,Female,0,Yes,No,8,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,No,Electronic Check,101.15,842.9,Yes
3858-Xhyjo,Female,0,Yes,No,40,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),105.75,4228.55,No
4299-Simns,Male,0,No,No,9,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,81.15,784.45,No
7025-Iwfht,Male,0,No,No,41,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,One Year,Yes,Electronic Check,89.55,3729.75,No
6261-Lhrtg,Female,0,No,No,26,Yes,No,Dsl,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),54.75,1406.9,No
7841-Fcrqd,Female,0,Yes,No,33,Yes,No,Dsl,No,Yes,No,Yes,No,No,One Year,Yes,Credit Card (Automatic),53.75,1857.3,No
2056-Evgzl,Male,0,Yes,Yes,68,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),105.75,7322.5,No
8777-Mbmts,Female,1,Yes,No,65,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),105.85,6725.5,No
7753-Usqyq,Male,0,No,No,55,Yes,No,Dsl,No,Yes,No,Yes,No,Yes,One Year,Yes,Electronic Check,64.2,3627.3,No
5366-Ijeqj,Male,0,No,No,20,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,88.7,1761.45,Yes
7661-Cpurm,Male,0,No,No,19,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,One Year,Yes,Credit Card (Automatic),87.7,1725.95,No
6233-Hxjmx,Female,0,No,No,45,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),89.3,4192.15,No
5902-Wblse,Female,0,Yes,Yes,70,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),20.15,1411.2,No
1981-Inrfu,Female,0,No,No,2,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,79.75,164.5,Yes
4971-Puyqo,Female,0,No,No,27,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,94.55,2724.6,Yes
3239-Tphpz,Female,0,Yes,No,12,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,20.05,264.55,No
5115-Gzdel,Male,0,No,Yes,72,No,No Phone Service,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card (Automatic),67.2,4671.7,No
3338-Cvveh,Male,0,No,No,12,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,94.55,1173.55,No
8485-Gjcdn,Female,1,No,No,5,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,69.05,318.5,Yes
2615-Yvmyx,Male,1,Yes,No,71,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,107.5,7713.55,No
2851-Sterv,Male,1,No,No,35,Yes,No,Dsl,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,73.0,2471.25,No
4393-Geadv,Male,0,Yes,Yes,70,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card (Automatic),114.75,7842.3,No
8486-Ayeqh,Female,0,No,No,31,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,76.05,2227.8,No
1527-Sxdpn,Male,0,Yes,Yes,52,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Transfer (Automatic),96.25,4990.25,Yes
6029-Wtipc,Male,1,No,No,37,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,101.1,3744.05,Yes
8634-Cilsz,Male,0,No,No,69,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),104.7,7220.35,Yes
5419-Jkznq,Male,1,Yes,No,30,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,77.9,2351.45,No
2495-Kznfb,Female,0,No,No,33,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,90.65,2989.6,No
1409-Phxtf,Male,1,Yes,No,54,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic Check,110.45,6077.75,No
4560-Wqaqw,Female,0,No,No,59,Yes,Yes,Dsl,Yes,No,No,Yes,No,Yes,One Year,No,Bank Transfer (Automatic),68.7,4070.95,No
9591-Yvteb,Male,1,No,No,55,No,No Phone Service,Dsl,Yes,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,44.85,2479.05,No
9309-Bzgnt,Male,1,Yes,No,69,No,No Phone Service,Dsl,No,No,Yes,No,No,No,One Year,Yes,Credit Card (Automatic),29.8,2134.3,No
4274-Drsqt,Female,0,No,No,66,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,One Year,Yes,Bank Transfer (Automatic),88.9,6000.1,No
2027-Dnkiv,Male,0,Yes,Yes,37,Yes,No,Dsl,Yes,No,Yes,Yes,No,No,One Year,Yes,Mailed Check,58.75,2203.1,No
8075-Gxiub,Male,1,Yes,No,9,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),19.85,183.15,No
2885-Hijdh,Male,0,Yes,Yes,69,Yes,Yes,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),86.9,6194.1,No
5424-Rlqlc,Male,0,No,No,10,Yes,No,Dsl,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Mailed Check,59.65,638.95,No
6682-Qjdgb,Male,0,No,Yes,40,Yes,No,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Mailed Check,55.25,2139.2,Yes
6507-Dtjzv,Male,0,No,Yes,13,Yes,No,Dsl,No,No,No,No,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),66.4,831.75,No
8780-Ixsts,Female,0,No,No,6,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,90.1,521.3,Yes
7673-Bqgku,Female,0,Yes,Yes,69,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),20.15,1337.5,No
