age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36,Student,Single,Unknown,No,386,No,No,Unknown,18,1900-06-01,359,2,-1,0,Unknown,No
37,Unemployed,Married,Secondary,No,1978,No,No,Cellular,9,1900-09-01,404,1,182,1,Success,Yes
53,Admin.,Married,Secondary,No,459,No,No,Cellular,14,1900-10-01,317,6,192,1,Success,No
38,Unemployed,Married,Tertiary,No,2812,Yes,No,Cellular,30,1900-04-01,830,1,-1,0,Unknown,Yes
48,Management,Married,Tertiary,No,5057,No,Yes,Cellular,19,1900-11-01,37,1,-1,0,Unknown,No
26,Housemaid,Married,Secondary,No,-759,Yes,No,Cellular,11,1900-07-01,191,1,-1,0,Unknown,No
33,Blue-Collar,Single,Secondary,No,-416,Yes,No,Unknown,16,1900-05-01,767,2,-1,0,Unknown,Yes
47,Technician,Married,Unknown,No,2106,Yes,No,Unknown,6,1900-05-01,168,1,-1,0,Unknown,No
45,Management,Divorced,Tertiary,No,220,Yes,No,Unknown,18,1900-06-01,89,4,-1,0,Unknown,No
32,Blue-Collar,Divorced,Secondary,No,0,Yes,No,Unknown,2,1900-06-01,746,2,-1,0,Unknown,No
69,Retired,Married,Unknown,No,426,No,No,Telephone,9,1900-03-01,225,1,90,1,Success,Yes
65,Unknown,Married,Unknown,No,4717,No,No,Telephone,6,1900-08-01,256,1,-1,0,Unknown,Yes
37,Blue-Collar,Married,Secondary,No,395,Yes,No,Unknown,6,1900-05-01,219,2,-1,0,Unknown,No
45,Blue-Collar,Divorced,Primary,No,0,Yes,No,Cellular,21,1900-07-01,211,2,-1,0,Unknown,No
36,Blue-Collar,Married,Secondary,No,-206,Yes,No,Unknown,8,1900-05-01,177,2,-1,0,Unknown,No
62,Self-Employed,Divorced,Tertiary,No,6,Yes,No,Cellular,13,1900-10-01,216,1,183,4,Success,Yes
37,Management,Married,Tertiary,No,4039,No,Yes,Cellular,25,1900-07-01,106,2,-1,0,Unknown,No
39,Services,Divorced,Secondary,No,687,Yes,No,Cellular,9,1900-07-01,869,1,-1,0,Unknown,Yes
38,Technician,Single,Secondary,No,-242,Yes,No,Cellular,18,1900-05-01,1173,3,278,6,Success,Yes
31,Management,Married,Tertiary,No,582,Yes,No,Cellular,15,1900-07-01,58,2,-1,0,Unknown,No
58,Blue-Collar,Divorced,Primary,No,8218,Yes,No,Cellular,31,1900-07-01,124,10,-1,0,Unknown,No
44,Management,Single,Tertiary,No,1424,Yes,No,Cellular,8,1900-08-01,201,2,-1,0,Unknown,No
31,Blue-Collar,Married,Secondary,No,92,Yes,No,Unknown,16,1900-05-01,688,1,-1,0,Unknown,Yes
33,Technician,Single,Secondary,No,2085,No,No,Cellular,9,1900-02-01,501,2,-1,0,Unknown,Yes
36,Technician,Single,Tertiary,No,197,No,No,Cellular,30,1900-04-01,260,1,-1,0,Unknown,Yes
31,Technician,Single,Secondary,No,2305,No,No,Cellular,4,1900-08-01,139,1,-1,0,Unknown,No
45,Admin.,Married,Secondary,No,-547,Yes,No,Unknown,3,1900-06-01,214,2,-1,0,Unknown,No
30,Technician,Single,Tertiary,No,411,No,No,Cellular,21,1900-04-01,142,1,-1,0,Unknown,No
34,Blue-Collar,Married,Secondary,No,584,Yes,No,Cellular,18,1900-07-01,154,2,-1,0,Unknown,No
34,Management,Married,Tertiary,No,997,Yes,Yes,Cellular,21,1900-11-01,81,1,-1,0,Unknown,No
39,Admin.,Divorced,Secondary,No,83,Yes,No,Cellular,30,1900-07-01,69,6,-1,0,Unknown,No
41,Management,Married,Tertiary,No,6563,No,No,Cellular,27,1900-08-01,136,8,-1,0,Unknown,No
32,Services,Single,Secondary,No,0,Yes,No,Cellular,31,1900-07-01,99,13,-1,0,Unknown,No
32,Management,Single,Tertiary,No,0,No,No,Cellular,21,1900-11-01,9,6,-1,0,Unknown,No
36,Blue-Collar,Married,Primary,No,398,Yes,No,Unknown,12,1900-06-01,278,1,-1,0,Unknown,No
35,Admin.,Married,Tertiary,No,1145,Yes,No,Cellular,2,1900-02-01,82,2,-1,0,Unknown,No
32,Management,Single,Tertiary,No,2,Yes,No,Cellular,11,1900-09-01,100,2,-1,0,Unknown,Yes
33,Management,Single,Tertiary,No,201,Yes,No,Cellular,19,1900-11-01,171,1,183,1,Failure,No
49,Entrepreneur,Married,Primary,No,563,No,No,Unknown,19,1900-06-01,84,1,-1,0,Unknown,No
35,Management,Married,Tertiary,No,3161,No,No,Cellular,8,1900-08-01,433,2,-1,0,Unknown,No
31,Technician,Married,Secondary,No,0,No,Yes,Cellular,15,1900-07-01,624,6,-1,0,Unknown,No
42,Management,Married,Secondary,No,1331,No,No,Cellular,23,1900-07-01,698,2,-1,0,Unknown,No
34,Housemaid,Married,Primary,No,2929,No,No,Cellular,14,1900-08-01,518,2,-1,0,Unknown,Yes
32,Services,Married,Secondary,Yes,-220,Yes,Yes,Cellular,25,1900-07-01,123,2,-1,0,Unknown,No
29,Management,Single,Tertiary,No,5980,Yes,No,Unknown,28,1900-05-01,317,1,-1,0,Unknown,No
32,Services,Single,Secondary,No,48,Yes,No,Cellular,20,1900-04-01,8,3,-1,0,Unknown,No
50,Housemaid,Single,Unknown,No,0,No,No,Telephone,28,1900-07-01,118,8,-1,0,Unknown,No
58,Retired,Married,Secondary,No,3382,No,Yes,Cellular,28,1900-05-01,294,2,309,2,Failure,No
59,Technician,Married,Secondary,No,2308,No,No,Cellular,30,1900-04-01,815,1,87,1,Other,Yes
25,Student,Married,Tertiary,No,10,Yes,No,Cellular,21,1900-07-01,857,4,-1,0,Unknown,Yes
57,Services,Married,Secondary,No,162,Yes,No,Unknown,5,1900-05-01,174,1,-1,0,Unknown,No
30,Blue-Collar,Single,Secondary,No,1073,Yes,No,Cellular,5,1900-05-01,1130,4,-1,0,Unknown,No
26,Services,Single,Secondary,No,1700,Yes,No,Cellular,7,1900-05-01,13,5,-1,0,Unknown,No
50,Services,Single,Primary,No,148,Yes,No,Unknown,7,1900-05-01,198,2,-1,0,Unknown,No
39,Services,Married,Secondary,No,0,Yes,No,Cellular,8,1900-05-01,503,1,-1,0,Unknown,No
45,Blue-Collar,Married,Primary,No,185,Yes,No,Cellular,29,1900-01-01,249,3,-1,0,Unknown,No
37,Management,Divorced,Tertiary,No,896,No,Yes,Cellular,14,1900-08-01,343,2,-1,0,Unknown,No
47,Blue-Collar,Divorced,Primary,No,1279,Yes,No,Cellular,6,1900-02-01,479,2,-1,0,Unknown,No
50,Technician,Married,Tertiary,No,199,Yes,Yes,Cellular,3,1900-02-01,116,2,253,1,Failure,No
40,Management,Married,Secondary,No,99,No,No,Cellular,9,1900-02-01,15,5,-1,0,Unknown,No
35,Blue-Collar,Married,Primary,No,378,Yes,No,Unknown,16,1900-05-01,427,3,-1,0,Unknown,No
53,Management,Married,Tertiary,No,15,No,No,Cellular,20,1900-08-01,921,2,-1,0,Unknown,Yes
35,Admin.,Married,Secondary,No,147,Yes,Yes,Cellular,29,1900-01-01,41,1,184,7,Failure,No
54,Technician,Married,Secondary,No,2225,No,Yes,Cellular,13,1900-08-01,73,2,-1,0,Unknown,No
35,Admin.,Single,Secondary,No,1810,Yes,No,Cellular,25,1900-05-01,65,2,-1,0,Unknown,No
31,Housemaid,Married,Unknown,Yes,-6,No,Yes,Telephone,7,1900-07-01,94,2,-1,0,Unknown,No
46,Technician,Divorced,Secondary,No,435,Yes,No,Unknown,15,1900-05-01,192,3,-1,0,Unknown,No
52,Management,Married,Secondary,No,335,No,No,Cellular,21,1900-10-01,411,1,182,1,Failure,Yes
34,Admin.,Divorced,Secondary,No,-251,No,No,Cellular,18,1900-07-01,641,1,-1,0,Unknown,Yes
46,Services,Divorced,Secondary,No,5,Yes,Yes,Cellular,29,1900-01-01,305,2,-1,0,Unknown,No
54,Self-Employed,Married,Secondary,No,641,Yes,No,Cellular,17,1900-04-01,472,1,148,2,Failure,No
37,Admin.,Married,Tertiary,No,0,Yes,No,Cellular,21,1900-07-01,115,1,-1,0,Unknown,No
39,Admin.,Married,Tertiary,No,722,No,No,Telephone,23,1900-04-01,141,1,-1,0,Unknown,No
50,Technician,Married,Tertiary,No,3337,Yes,Yes,Telephone,31,1900-07-01,24,14,-1,0,Unknown,No
44,Technician,Divorced,Secondary,No,0,No,No,Cellular,28,1900-07-01,264,5,-1,0,Unknown,No
56,Admin.,Married,Secondary,No,1504,Yes,No,Unknown,29,1900-05-01,66,2,-1,0,Unknown,No
40,Services,Married,Tertiary,No,35,No,No,Cellular,3,1900-07-01,318,4,317,3,Failure,No
36,Services,Married,Secondary,No,895,Yes,Yes,Unknown,4,1900-06-01,622,1,-1,0,Unknown,No
33,Management,Married,Tertiary,No,752,Yes,No,Cellular,11,1900-08-01,104,4,-1,0,Unknown,No
33,Blue-Collar,Single,Secondary,No,1925,Yes,No,Cellular,2,1900-03-01,76,2,-1,0,Unknown,No
42,Services,Married,Secondary,No,-246,Yes,No,Unknown,7,1900-05-01,149,1,-1,0,Unknown,No
30,Self-Employed,Single,Tertiary,No,901,Yes,Yes,Unknown,16,1900-05-01,601,1,-1,0,Unknown,No
33,Admin.,Single,Secondary,No,894,No,No,Cellular,5,1900-02-01,509,2,-1,0,Unknown,No
26,Blue-Collar,Single,Secondary,No,592,Yes,Yes,Unknown,27,1900-05-01,174,1,-1,0,Unknown,No
26,Admin.,Single,Secondary,No,3529,No,Yes,Cellular,7,1900-09-01,57,2,-1,0,Unknown,No
37,Services,Married,Secondary,No,0,Yes,Yes,Cellular,31,1900-07-01,187,2,-1,0,Unknown,No
59,Retired,Married,Primary,No,0,No,No,Cellular,5,1900-06-01,493,2,-1,0,Unknown,Yes
49,Blue-Collar,Married,Primary,No,371,Yes,No,Cellular,31,1900-07-01,18,44,-1,0,Unknown,No
33,Blue-Collar,Single,Primary,No,1,Yes,No,Cellular,20,1900-04-01,257,1,-1,0,Unknown,No
46,Technician,Single,Secondary,No,834,Yes,No,Cellular,11,1900-07-01,196,2,-1,0,Unknown,No
55,Entrepreneur,Married,Primary,No,298,Yes,No,Unknown,8,1900-05-01,144,3,-1,0,Unknown,No
49,Services,Married,Tertiary,No,306,Yes,No,Cellular,18,1900-08-01,285,7,-1,0,Unknown,No
51,Technician,Married,Secondary,No,143,Yes,No,Unknown,16,1900-05-01,627,1,-1,0,Unknown,No
27,Admin.,Married,Secondary,No,186,Yes,No,Unknown,27,1900-05-01,136,2,-1,0,Unknown,No
44,Technician,Married,Secondary,No,5597,No,No,Unknown,20,1900-06-01,27,3,-1,0,Unknown,No
40,Services,Single,Secondary,No,1547,Yes,No,Cellular,12,1900-05-01,88,2,173,1,Success,No
36,Management,Married,Tertiary,No,1852,No,No,Unknown,8,1900-05-01,362,1,-1,0,Unknown,No
46,Admin.,Single,Secondary,No,1790,Yes,No,Unknown,5,1900-06-01,214,5,-1,0,Unknown,No
30,Services,Single,Secondary,No,20,Yes,No,Cellular,20,1900-04-01,404,6,340,1,Failure,No
35,Admin.,Married,Secondary,No,8652,Yes,No,Unknown,24,1900-06-01,103,6,-1,0,Unknown,No
31,Technician,Single,Secondary,No,1626,No,No,Cellular,7,1900-05-01,356,2,286,3,Failure,No
37,Admin.,Married,Secondary,No,749,No,No,Cellular,21,1900-04-01,219,1,-1,0,Unknown,No
49,Blue-Collar,Married,Unknown,No,51,Yes,No,Unknown,7,1900-05-01,984,1,-1,0,Unknown,No
27,Services,Single,Secondary,Yes,-1,No,No,Cellular,22,1900-07-01,60,2,-1,0,Unknown,No
32,Blue-Collar,Married,Secondary,No,-32,Yes,No,Cellular,12,1900-05-01,145,1,-1,0,Unknown,No
70,Retired,Divorced,Secondary,No,6850,No,No,Telephone,5,1900-03-01,252,3,183,1,Failure,No
22,Technician,Single,Secondary,No,333,No,Yes,Telephone,12,1900-11-01,129,1,-1,0,Unknown,No
58,Blue-Collar,Married,Secondary,No,-27,No,Yes,Telephone,31,1900-07-01,77,13,-1,0,Unknown,No
33,Blue-Collar,Married,Secondary,No,932,Yes,No,Unknown,21,1900-05-01,226,1,-1,0,Unknown,No
83,Retired,Divorced,Primary,No,0,No,No,Telephone,31,1900-05-01,664,1,77,3,Success,No
50,Management,Divorced,Tertiary,No,100,Yes,Yes,Cellular,13,1900-05-01,157,1,299,3,Failure,No
53,Blue-Collar,Married,Secondary,No,-626,Yes,No,Cellular,9,1900-07-01,205,1,-1,0,Unknown,No
37,Management,Single,Tertiary,No,9,No,No,Cellular,26,1900-08-01,484,2,-1,0,Unknown,No
55,Services,Divorced,Primary,No,653,No,No,Unknown,6,1900-06-01,800,1,-1,0,Unknown,No
49,Admin.,Married,Secondary,No,3608,Yes,No,Unknown,13,1900-11-01,231,1,-1,0,Unknown,Yes
41,Blue-Collar,Married,Primary,No,293,Yes,Yes,Cellular,7,1900-05-01,102,1,-1,0,Unknown,No
40,Management,Single,Tertiary,No,36,Yes,No,Unknown,27,1900-05-01,240,3,-1,0,Unknown,No
48,Management,Married,Tertiary,No,263,Yes,No,Unknown,5,1900-05-01,350,2,-1,0,Unknown,No
27,Student,Single,Secondary,No,8366,No,No,Cellular,7,1900-05-01,458,2,349,1,Other,No
30,Management,Single,Tertiary,No,2186,Yes,No,Unknown,3,1900-06-01,366,1,-1,0,Unknown,No
37,Entrepreneur,Single,Secondary,No,20453,Yes,No,Telephone,4,1900-05-01,115,1,-1,0,Unknown,No
37,Services,Single,Secondary,No,105,No,Yes,Unknown,17,1900-06-01,260,4,-1,0,Unknown,No
40,Blue-Collar,Married,Secondary,No,440,Yes,No,Unknown,5,1900-06-01,327,2,-1,0,Unknown,No
73,Retired,Married,Unknown,No,519,No,No,Telephone,16,1900-10-01,434,1,57,1,Failure,Yes
50,Management,Married,Tertiary,No,19447,Yes,Yes,Cellular,21,1900-11-01,166,1,-1,0,Unknown,No
53,Blue-Collar,Married,Primary,No,225,No,No,Cellular,18,1900-07-01,171,7,-1,0,Unknown,No
47,Blue-Collar,Married,Secondary,No,2548,Yes,No,Cellular,11,1900-05-01,577,1,368,1,Other,No
33,Technician,Divorced,Secondary,No,0,No,No,Cellular,21,1900-08-01,224,8,-1,0,Unknown,No
50,Blue-Collar,Married,Unknown,No,2284,Yes,No,Telephone,31,1900-07-01,1088,17,-1,0,Unknown,Yes
51,Blue-Collar,Married,Primary,No,40,Yes,No,Cellular,13,1900-05-01,79,1,370,1,Failure,No
42,Housemaid,Divorced,Tertiary,No,364,No,No,Cellular,18,1900-11-01,52,1,-1,0,Unknown,No
34,Technician,Single,Secondary,No,174,No,No,Telephone,11,1900-05-01,259,4,-1,0,Unknown,No
44,Technician,Married,Secondary,No,10888,Yes,No,Cellular,5,1900-08-01,163,1,-1,0,Unknown,No
32,Admin.,Married,Secondary,No,0,Yes,Yes,Cellular,17,1900-11-01,159,2,195,2,Failure,No
60,Retired,Married,Tertiary,No,225,No,No,Cellular,19,1900-08-01,54,2,-1,0,Unknown,No
60,Retired,Divorced,Tertiary,No,2131,No,No,Cellular,10,1900-07-01,421,6,-1,0,Unknown,No
29,Blue-Collar,Single,Secondary,No,-20,No,Yes,Cellular,21,1900-07-01,574,1,-1,0,Unknown,Yes
39,Management,Single,Secondary,No,36,No,No,Cellular,29,1900-08-01,70,2,-1,0,Unknown,No
47,Blue-Collar,Married,Primary,No,2642,No,No,Cellular,13,1900-08-01,310,2,-1,0,Unknown,No
30,Admin.,Married,Tertiary,No,400,Yes,No,Cellular,7,1900-05-01,223,1,-1,0,Unknown,No
31,Technician,Single,Tertiary,No,1214,No,No,Cellular,3,1900-02-01,39,1,-1,0,Unknown,No
34,Management,Single,Tertiary,No,-292,Yes,No,Cellular,19,1900-08-01,181,6,-1,0,Unknown,No
51,Admin.,Married,Secondary,No,1415,Yes,No,Unknown,2,1900-06-01,151,3,-1,0,Unknown,No
38,Blue-Collar,Married,Secondary,No,213,Yes,No,Unknown,16,1900-06-01,270,15,-1,0,Unknown,No
47,Admin.,Single,Secondary,No,2540,No,No,Cellular,18,1900-11-01,110,5,-1,0,Unknown,No
46,Housemaid,Single,Tertiary,No,3232,No,No,Telephone,15,1900-06-01,94,2,-1,0,Unknown,No
33,Management,Married,Tertiary,No,296,No,No,Cellular,16,1900-07-01,90,2,-1,0,Unknown,No
30,Management,Married,Tertiary,No,42,No,No,Cellular,25,1900-08-01,115,6,-1,0,Unknown,No
40,Technician,Married,Secondary,No,697,No,No,Cellular,24,1900-06-01,220,2,219,2,Other,No
38,Blue-Collar,Single,Secondary,No,13156,Yes,No,Cellular,17,1900-04-01,291,4,331,1,Failure,No
63,Retired,Divorced,Secondary,No,1490,No,No,Cellular,8,1900-06-01,506,1,-1,0,Unknown,Yes
33,Management,Married,Tertiary,No,150,No,No,Cellular,21,1900-08-01,151,2,-1,0,Unknown,No
59,Retired,Married,Secondary,No,0,No,No,Unknown,5,1900-06-01,812,1,-1,0,Unknown,Yes
29,Management,Single,Tertiary,No,4210,Yes,No,Cellular,18,1900-05-01,119,1,-1,0,Unknown,No
54,Services,Divorced,Secondary,No,1012,Yes,No,Cellular,12,1900-05-01,33,3,175,2,Other,No
57,Technician,Married,Secondary,No,16063,Yes,No,Unknown,30,1900-05-01,352,3,-1,0,Unknown,No
57,Blue-Collar,Married,Primary,No,5431,Yes,Yes,Unknown,6,1900-05-01,383,1,-1,0,Unknown,No
28,Services,Single,Secondary,No,317,Yes,No,Unknown,16,1900-05-01,21,3,-1,0,Unknown,No
30,Technician,Single,Secondary,No,4787,Yes,No,Cellular,18,1900-11-01,266,1,167,2,Failure,No
28,Blue-Collar,Married,Secondary,No,225,Yes,Yes,Unknown,7,1900-05-01,866,2,-1,0,Unknown,No
45,Services,Divorced,Primary,No,3854,Yes,No,Unknown,20,1900-06-01,10,3,-1,0,Unknown,No
29,Services,Divorced,Secondary,No,92,Yes,No,Cellular,7,1900-05-01,240,1,-1,0,Unknown,No
42,Blue-Collar,Married,Primary,No,-10,Yes,No,Unknown,9,1900-05-01,291,4,-1,0,Unknown,No
31,Blue-Collar,Married,Secondary,No,-617,Yes,No,Unknown,2,1900-06-01,115,2,-1,0,Unknown,No
59,Housemaid,Divorced,Primary,No,195,No,No,Unknown,5,1900-05-01,366,2,-1,0,Unknown,No
41,Blue-Collar,Married,Primary,No,1172,Yes,No,Unknown,15,1900-05-01,153,1,-1,0,Unknown,No
57,Housemaid,Married,Secondary,No,0,No,No,Cellular,22,1900-08-01,197,2,-1,0,Unknown,No
43,Services,Divorced,Secondary,No,0,No,No,Cellular,31,1900-07-01,106,4,-1,0,Unknown,No
30,Services,Divorced,Secondary,No,-94,Yes,No,Cellular,14,1900-07-01,41,2,-1,0,Unknown,No
26,Admin.,Single,Secondary,No,609,No,No,Telephone,28,1900-01-01,112,1,-1,0,Unknown,No
52,Management,Single,Tertiary,No,4,No,Yes,Cellular,28,1900-07-01,30,9,-1,0,Unknown,No
32,Entrepreneur,Divorced,Secondary,No,1121,Yes,Yes,Cellular,16,1900-04-01,211,3,-1,0,Unknown,No
39,Management,Divorced,Tertiary,No,355,Yes,No,Cellular,25,1900-08-01,313,5,-1,0,Unknown,No
31,Blue-Collar,Married,Secondary,No,3653,Yes,Yes,Cellular,21,1900-11-01,252,1,168,4,Failure,No
83,Retired,Divorced,Primary,No,1097,No,No,Telephone,5,1900-03-01,181,1,-1,0,Unknown,Yes
34,Management,Married,Tertiary,No,436,No,Yes,Cellular,28,1900-07-01,118,4,-1,0,Unknown,No
40,Blue-Collar,Married,Secondary,No,4795,Yes,No,Cellular,17,1900-04-01,57,1,-1,0,Unknown,No
39,Self-Employed,Married,Secondary,No,266,No,No,Cellular,11,1900-05-01,102,2,-1,0,Unknown,No
50,Unemployed,Married,Secondary,No,3357,No,No,Cellular,9,1900-06-01,239,4,-1,0,Unknown,Yes
30,Technician,Married,Tertiary,No,101,Yes,Yes,Cellular,7,1900-07-01,187,3,-1,0,Unknown,No
43,Blue-Collar,Married,Secondary,No,10910,Yes,No,Cellular,15,1900-05-01,66,2,-1,0,Unknown,No
49,Blue-Collar,Married,Secondary,No,1568,No,No,Unknown,21,1900-05-01,206,6,-1,0,Unknown,No
41,Retired,Single,Primary,No,0,No,No,Cellular,8,1900-05-01,239,1,368,2,Failure,No
35,Blue-Collar,Married,Secondary,No,305,Yes,No,Cellular,18,1900-05-01,7,7,367,25,Failure,No
57,Retired,Married,Tertiary,No,31,No,No,Cellular,19,1900-08-01,260,2,-1,0,Unknown,No
29,Entrepreneur,Married,Secondary,No,452,Yes,No,Unknown,27,1900-05-01,347,1,-1,0,Unknown,No
48,Admin.,Married,Secondary,No,5,Yes,No,Unknown,7,1900-05-01,697,2,-1,0,Unknown,No
38,Entrepreneur,Divorced,Tertiary,No,7929,No,No,Cellular,8,1900-07-01,182,3,-1,0,Unknown,No
41,Entrepreneur,Married,Primary,No,39,Yes,No,Cellular,21,1900-11-01,549,2,-1,0,Unknown,Yes
39,Housemaid,Married,Primary,No,267,No,No,Unknown,9,1900-06-01,1151,5,-1,0,Unknown,No
31,Management,Married,Tertiary,No,4945,No,No,Cellular,11,1900-08-01,445,1,-1,0,Unknown,No
51,Technician,Married,Secondary,No,463,Yes,No,Unknown,13,1900-05-01,213,5,-1,0,Unknown,No
35,Unemployed,Single,Secondary,No,2116,Yes,No,Cellular,13,1900-05-01,409,2,-1,0,Unknown,No
45,Admin.,Divorced,Secondary,No,59,Yes,No,Cellular,24,1900-07-01,873,8,-1,0,Unknown,Yes
28,Blue-Collar,Married,Secondary,No,131,Yes,No,Unknown,12,1900-05-01,147,5,-1,0,Unknown,No
57,Retired,Married,Secondary,No,107,No,No,Cellular,14,1900-07-01,85,2,-1,0,Unknown,No
36,Unemployed,Married,Secondary,No,-35,No,No,Cellular,30,1900-01-01,339,3,-1,0,Unknown,No
49,Technician,Married,Primary,No,230,Yes,No,Unknown,8,1900-05-01,96,1,-1,0,Unknown,No
34,Management,Single,Tertiary,No,2679,Yes,No,Cellular,7,1900-05-01,195,1,-1,0,Unknown,No
65,Retired,Married,Primary,No,493,No,No,Cellular,16,1900-10-01,622,1,182,1,Failure,No
26,Services,Single,Secondary,No,256,Yes,No,Cellular,4,1900-05-01,101,2,-1,0,Unknown,No
52,Blue-Collar,Married,Primary,No,-133,No,No,Unknown,5,1900-06-01,96,2,-1,0,Unknown,No
32,Blue-Collar,Single,Secondary,No,811,Yes,No,Cellular,14,1900-05-01,563,1,-1,0,Unknown,Yes
33,Unemployed,Married,Tertiary,No,302,Yes,Yes,Cellular,16,1900-04-01,670,1,-1,0,Unknown,No
43,Management,Married,Tertiary,No,3529,Yes,No,Cellular,4,1900-08-01,190,3,-1,0,Unknown,No
26,Technician,Single,Tertiary,No,75,Yes,Yes,Unknown,19,1900-05-01,351,1,-1,0,Unknown,No
45,Technician,Married,Secondary,No,999,Yes,No,Cellular,20,1900-11-01,215,6,188,2,Failure,No
30,Management,Single,Tertiary,No,7845,Yes,No,Unknown,3,1900-06-01,59,1,-1,0,Unknown,No
37,Services,Divorced,Primary,No,260,Yes,No,Cellular,17,1900-04-01,446,2,-1,0,Unknown,No
45,Management,Single,Tertiary,No,2048,Yes,No,Cellular,18,1900-10-01,310,1,804,1,Failure,Yes
34,Management,Married,Tertiary,No,1557,Yes,Yes,Unknown,13,1900-05-01,213,1,-1,0,Unknown,No
35,Services,Married,Secondary,No,505,Yes,Yes,Unknown,27,1900-05-01,371,2,-1,0,Unknown,No
41,Admin.,Married,Tertiary,No,1536,No,No,Cellular,4,1900-05-01,54,2,-1,0,Unknown,No
42,Self-Employed,Married,Tertiary,No,0,No,No,Cellular,8,1900-08-01,118,6,-1,0,Unknown,No
48,Blue-Collar,Married,Unknown,No,439,Yes,No,Cellular,2,1900-02-01,212,1,249,2,Other,No
45,Unknown,Married,Primary,No,44,No,No,Unknown,11,1900-06-01,81,1,-1,0,Unknown,No
47,Management,Married,Tertiary,No,295,Yes,No,Cellular,5,1900-08-01,157,1,-1,0,Unknown,No
37,Blue-Collar,Married,Primary,No,190,Yes,Yes,Unknown,8,1900-05-01,194,1,-1,0,Unknown,No
32,Management,Married,Secondary,No,3935,Yes,No,Unknown,29,1900-05-01,129,2,-1,0,Unknown,No
40,Management,Married,Tertiary,No,-17,Yes,Yes,Cellular,11,1900-05-01,474,1,256,1,Success,Yes
35,Technician,Single,Secondary,No,175,Yes,No,Cellular,29,1900-01-01,219,1,246,1,Failure,No
31,Technician,Single,Secondary,No,4888,Yes,No,Telephone,5,1900-05-01,475,4,166,2,Failure,No
36,Technician,Single,Tertiary,No,40,No,No,Cellular,26,1900-08-01,359,3,-1,0,Unknown,No
44,Management,Married,Tertiary,No,4460,No,No,Telephone,31,1900-07-01,168,2,-1,0,Unknown,No
52,Admin.,Divorced,Secondary,No,98,No,Yes,Unknown,19,1900-06-01,148,1,-1,0,Unknown,No
28,Student,Single,Secondary,No,330,No,No,Telephone,2,1900-02-01,197,1,-1,0,Unknown,No
45,Blue-Collar,Married,Primary,No,13117,No,No,Unknown,11,1900-06-01,42,2,-1,0,Unknown,No
38,Management,Married,Tertiary,No,12877,No,No,Unknown,17,1900-06-01,118,3,-1,0,Unknown,No
39,Blue-Collar,Married,Primary,No,1506,Yes,No,Cellular,11,1900-05-01,299,2,-1,0,Unknown,No
28,Management,Single,Tertiary,No,0,No,No,Telephone,27,1900-05-01,198,2,-1,0,Unknown,No
31,Technician,Single,Secondary,No,775,No,No,Cellular,2,1900-02-01,361,1,-1,0,Unknown,No
46,Blue-Collar,Married,Primary,No,258,Yes,No,Unknown,27,1900-05-01,217,1,-1,0,Unknown,No
22,Student,Single,Secondary,No,246,Yes,No,Telephone,12,1900-05-01,25,1,-1,0,Unknown,No
49,Blue-Collar,Single,Primary,No,2146,Yes,No,Cellular,7,1900-05-01,1516,2,353,2,Other,Yes
44,Unemployed,Married,Secondary,No,304,Yes,No,Unknown,12,1900-05-01,129,2,-1,0,Unknown,No
31,Self-Employed,Single,Secondary,No,360,Yes,No,Unknown,26,1900-05-01,592,4,-1,0,Unknown,No
53,Blue-Collar,Married,Primary,No,3316,Yes,No,Unknown,23,1900-05-01,331,6,-1,0,Unknown,No
55,Management,Married,Tertiary,No,6880,No,No,Cellular,8,1900-08-01,353,2,-1,0,Unknown,No
35,Technician,Married,Secondary,No,2189,No,No,Cellular,19,1900-11-01,256,3,-1,0,Unknown,No
35,Blue-Collar,Married,Secondary,No,5304,Yes,No,Cellular,20,1900-11-01,340,1,183,2,Failure,No
37,Management,Single,Tertiary,No,102,Yes,No,Cellular,21,1900-08-01,101,2,-1,0,Unknown,No
50,Blue-Collar,Married,Secondary,No,181,Yes,No,Cellular,17,1900-04-01,599,2,-1,0,Unknown,No
37,Management,Married,Primary,No,3953,Yes,No,Cellular,6,1900-04-01,610,2,138,1,Failure,No
37,Blue-Collar,Single,Primary,No,6969,Yes,No,Unknown,20,1900-05-01,412,1,-1,0,Unknown,No
29,Management,Single,Tertiary,No,572,No,No,Cellular,16,1900-12-01,314,1,195,1,Success,Yes
31,Admin.,Single,Secondary,No,223,Yes,No,Cellular,17,1900-04-01,508,1,315,11,Success,No
40,Technician,Married,Secondary,No,-396,Yes,No,Unknown,26,1900-05-01,127,1,-1,0,Unknown,No
47,Services,Divorced,Secondary,No,164,No,No,Unknown,5,1900-05-01,212,1,-1,0,Unknown,No
55,Self-Employed,Married,Secondary,No,2678,No,Yes,Cellular,18,1900-08-01,151,12,-1,0,Unknown,No
33,Technician,Single,Secondary,No,920,Yes,No,Cellular,21,1900-11-01,58,1,122,4,Failure,No
53,Services,Divorced,Secondary,No,4554,No,No,Cellular,5,1900-02-01,8,6,-1,0,Unknown,No
38,Management,Single,Tertiary,No,623,No,No,Cellular,28,1900-06-01,297,4,144,4,Other,Yes
